@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,0,0,3,4246,0.012479,0,0.176682,53,?
0,0,0,0,0,2950,0,0,1,30,?
0,0,0,0,4,3400,0,1,0,48,?
1,0,1,0,16,7501,0.210211,0,0.008804,82,?
1,0,2,0,6,12270,0.256377,0,0.138444,51,?
1,4,1,1,14,3450,0.717183,2,1.070429,32,?
0,0,1,0,7,2300,0.443286,0,0.019924,44,?
0,0,3,0,12,9583,0.392425,0,0.011916,59,?
3,0,2,0,11,20000,0.361082,1,0.395139,44,?
0,1,1,0,9,8750,0.255285,5,0.826827,59,?
0,0,1,0,2,500,4.063872,0,1,36,?
0,0,1,0,7,6000,0.330278,0,0.550784,42,?
0,0,0,1,4,?,1725,0,0.938503,64,?
0,0,2,0,7,7540,0.390797,0,0,53,?
2,0,3,0,7,5500,0.462643,0,1,36,?
0,0,1,0,5,?,3706,0,0.018682,56,?
4,0,1,0,8,12400,0.219982,0,0.227372,61,?
0,0,0,0,17,5000,0.016197,0,0.019048,66,?
1,0,4,0,12,15300,0.46729,0,0.412535,55,?
1,0,2,0,10,2425,0.903957,0,0.131737,46,?
1,0,7,0,9,8000,0.56343,0,0,45,?
0,0,1,0,13,5295,0.605551,0,0.670041,72,?
0,0,1,0,9,8325,0.605453,2,0.827722,54,?
1,0,1,0,21,10500,0.259404,0,0.317921,86,?
0,1,2,0,8,14500,0.223088,0,0.991864,50,?
2,0,3,0,7,11600,0.439272,1,0.001714,43,?
2,1,1,1,8,4500,0.339036,1,0.943839,43,?
0,0,0,1,4,5556,0.222422,2,1.197733,38,?
3,0,0,0,7,6305,0.188551,0,0.083447,28,?
0,0,0,0,0,?,30,0,1,26,?
0,1,0,0,2,1,63.5,1,1.089464,34,?
2,0,1,0,6,10416,0.250072,0,0.202986,41,?
0,0,0,0,9,6250,0.097584,0,0.012791,37,?
0,0,0,0,6,1488,0.283412,0,0.00933,36,?
0,0,1,0,12,3761,0.410154,0,0.118827,40,?
0,0,1,0,3,6167,0.282912,0,0,45,?
0,0,2,0,9,9583,0.315213,0,0.106642,38,?
0,0,1,0,5,6340,0.136414,0,0.069306,55,?
0,0,0,0,2,4007,0.003992,0,0.019464,77,?
4,0,1,0,6,6000,0.1973,0,0.047601,41,?
0,0,2,0,11,6238,0.365603,0,0.236106,51,?
1,0,1,0,10,15200,0.568186,1,0.813605,48,?
0,0,2,0,19,4033,0.31061,0,0.151986,54,?
3,0,2,0,8,9698,0.397257,0,0.412116,39,?
0,0,0,0,4,7250,0,0,0.001,83,?
0,0,1,0,14,10416,0.501488,3,0.783845,47,?
0,0,0,0,1,3800,0.026572,0,1,64,?
0,0,1,0,11,13240,0.116608,0,0.020069,55,?
0,0,1,0,15,7300,0.19874,0,0.026505,73,?
0,0,0,0,8,?,411,0,0.011884,71,?
0,0,1,0,31,4583,0.797557,0,0.669262,74,?
0,0,0,0,3,?,202,0,0.446968,49,?
3,0,0,0,5,3300,0.154196,1,0.04358,39,?
1,1,0,0,6,4033,0.086763,1,0.22429,54,?
3,0,1,0,11,2500,0.786885,0,0.046861,48,?
?,0,0,0,6,?,212,0,0.07449,64,?
1,0,1,0,8,2950,0.509658,0,0.018536,56,?
2,0,2,0,5,6500,0.469928,0,0.569722,38,?
0,0,1,0,12,5416,0.472032,0,0.277053,62,?
0,1,0,0,0,4791,0.002504,0,1,36,?
0,0,0,0,8,?,64,0,0.235029,50,?
4,0,3,0,21,9332,0.450659,1,0.609569,50,?
2,0,1,0,14,5000,0.394921,0,0.129881,58,?
3,0,0,0,11,8916,0.170349,0,0.474224,36,?
2,2,1,0,10,5600,0.871809,2,0.840451,38,?
0,0,1,0,11,10000,0.338466,0,0.314064,64,?
0,0,0,0,3,8007,0.016109,0,0.127902,60,?
0,0,1,0,7,4440,0.231479,0,0.010322,49,?
0,0,10,0,19,17250,0.679961,0,0.050827,55,?
0,0,1,0,10,?,1199,0,0.010682,67,?
0,0,0,0,5,?,0,0,1,90,?
0,0,2,1,10,7872,0.597612,0,0.437817,74,?
0,0,2,0,7,?,1034,0,0.037723,67,?
0,0,1,0,6,?,2453,0,0.295529,63,?
0,0,4,0,14,?,4983,0,0.630141,42,?
0,0,1,0,8,5683,0.373681,0,0.53539,62,?
0,0,2,0,7,4470,0.269738,0,0.058155,38,?
0,0,1,0,13,7830,0.35219,0,0.226787,56,?
2,0,1,0,5,12000,0.069078,0,0.244422,55,?
2,0,2,0,7,8870,0.327922,0,1,54,?
0,0,0,0,9,1750,0.572816,0,0.643689,54,?
0,0,0,0,3,1568,0.00956,0,0.026401,27,?
0,0,0,0,1,1450,0.29428,0,1,67,?
0,0,1,0,8,4500,0.419907,0,0.245261,31,?
0,0,2,0,17,9333,0.233233,0,0.043409,52,?
0,0,0,0,2,?,128,0,0,88,?
2,0,2,0,11,7916,0.461286,1,0.189699,42,?
0,0,2,0,8,?,4830,0,0.250713,45,?
0,0,0,2,0,4500,0.009331,0,1,44,?
2,0,2,0,25,7083,0.325381,0,0.052619,61,?
3,0,3,0,16,13333,0.258212,1,0.194214,57,?
0,0,0,0,3,?,14,0,0.017272,89,?
0,0,0,0,4,?,522,0,0.128564,63,?
0,0,3,1,13,2700,0.871159,0,0.374533,45,?
0,0,3,0,8,?,3519,0,0.182369,64,?
1,0,1,0,9,21578,0.208212,0,0.058706,64,?
2,0,2,0,6,4412,0.364378,0,1,42,?
0,0,0,0,1,5925,0.074587,0,0.506306,78,?
0,0,0,0,4,1105,0.548825,0,0.490075,26,?
1,0,2,0,15,?,5478,3,0.585429,58,?
0,0,0,0,10,5272,0.057842,0,0.006409,27,?
0,0,0,0,15,0,990,1,0.014146,68,?
0,0,4,0,26,13600,0.394089,0,0.076126,55,?
0,0,0,0,3,?,812,0,1,53,?
0,0,0,0,2,6416,0,0,0.000406,54,?
1,0,4,0,9,5160,0.586514,0,0.048978,57,?
0,0,3,0,12,?,3244,0,0,69,?
1,0,0,0,9,5486,0.269546,1,0.627933,33,?
2,1,0,0,7,2020,0.304305,0,1,37,?
0,0,1,0,8,4000,0.225694,0,0.109148,63,?
3,1,0,2,0,984,0.116751,1,1,36,?
0,0,0,0,6,6100,0.112113,2,0.003137,37,?
2,0,2,0,13,8000,0.311961,0,0.149789,40,?
3,1,3,1,13,19000,0.268617,0,0.01288,49,?
0,0,1,0,2,?,1992,0,1,64,?
0,0,3,0,14,5200,1.235339,0,0.155659,62,?
0,0,2,0,12,5700,0.52903,0,0.021195,68,?
0,0,2,0,11,?,2687,1,0.229104,36,?
0,0,0,0,10,4700,0.316316,0,0.003106,29,?
0,1,0,0,9,2741,0.07841,2,0.329317,64,?
0,0,1,0,2,?,965,0,1,63,?
0,0,2,0,7,11416,0.304195,0,0.139867,51,?
0,0,2,0,7,?,783,0,0,69,?
0,0,2,0,6,5940,0.356842,0,0.07914,74,?
0,0,0,0,6,?,30,0,0.041891,75,?
3,0,0,0,8,6850,0.065684,0,0.055676,50,?
0,0,0,0,5,6875,0.05381,0,0.240942,33,?
1,0,2,0,17,?,4144,0,0.553055,57,?
0,0,2,0,14,10000,0.225177,1,0.074043,62,?
0,0,0,0,11,1925,0.386812,1,0.749838,70,?
0,0,2,0,12,0,2680,0,0.04712,53,?
0,0,1,0,8,5500,0.2974,0,0,34,?
3,0,2,0,6,7650,0.358123,0,0,47,?
1,0,0,0,4,7416,0.068626,2,0.886364,52,?
0,0,0,0,5,?,324,0,0.647856,31,?
0,0,1,0,8,6750,0.510147,0,0.29539,42,?
0,0,0,0,3,?,11,0,0.010475,85,?
0,0,0,0,3,5000,0.012597,0,0.100948,63,?
0,0,0,0,14,?,1141,0,0.921283,22,?
2,0,1,0,10,7000,0.205971,0,0.022084,53,?
1,0,6,0,11,8800,0.742757,1,0.625697,39,?
0,0,1,0,13,3950,0.340926,0,0.005461,50,?
1,0,1,0,9,6898,0.299899,0,0.13388,63,?
1,0,0,0,9,17000,0.005588,0,0.020875,60,?
2,1,0,0,2,5900,0,0,1,43,?
3,0,1,0,4,4407,0.292196,0,0.069897,50,?
4,0,1,0,11,?,1749,0,0.020627,64,?
2,0,7,0,21,12800,1.180533,0,0.71552,43,?
1,0,2,0,9,6000,0.769205,0,0.161697,49,?
0,0,1,0,4,514,2.63301,0,0.311422,69,?
1,0,1,1,9,3780,0.260513,0,0.446845,28,?
0,0,1,0,18,5016,0.522623,0,0.001009,57,?
1,0,1,0,7,4970,0.384027,0,0.262797,64,?
1,0,1,0,6,4000,0.225444,0,0.083962,69,?
0,0,0,0,1,2125,0.142521,0,1,39,?
0,0,1,0,15,1200,1.858451,1,0.69482,57,?
?,0,1,0,11,?,1025,0,0.031257,36,?
0,0,2,0,7,?,8956,0,0.002307,37,?
0,0,1,0,11,7857,0.176126,0,0.179218,52,?
0,0,2,0,6,8269,0.397219,0,1,62,?
2,0,1,0,7,8100,0.256141,0,0.148225,36,?
2,0,1,0,16,6969,0.720086,1,0.920776,64,?
0,0,0,0,1,3916,0.011233,0,0.096617,72,?
0,0,3,0,6,3859,1.114249,0,0.966014,59,?
0,0,1,0,12,6000,0.10215,0,0.011798,53,?
0,1,0,4,4,2400,0.226989,1,0.531224,24,?
0,0,1,0,4,?,2482,0,0.038385,72,?
0,0,2,0,12,3000,0.289903,1,0.020908,31,?
0,0,0,0,7,2650,0.026028,0,0.085766,72,?
0,0,0,0,6,?,12,0,0.017208,83,?
4,0,2,0,8,14000,0.202057,0,0,51,?
0,0,3,0,11,?,3478,0,0.147826,65,?
0,0,3,0,9,4080,0.474148,0,0.230428,41,?
0,0,1,0,9,?,2112,0,0.388248,59,?
1,0,1,0,9,5608,0.463541,0,0.139789,53,?
3,0,0,0,7,17000,0.068467,0,0.37404,50,?
0,0,1,0,6,3300,0.514693,0,0.03631,50,?
0,0,1,0,14,3716,0.432876,1,0.058496,46,?
0,0,2,0,9,7500,0.184242,0,0,37,?
0,0,1,0,10,10516,0.14681,0,0.328606,64,?
0,0,0,0,8,?,597,0,0.177591,32,?
2,0,2,0,7,19166,0.315073,0,0.603049,54,?
0,0,0,0,3,3000,0.019327,0,0.288634,37,?
2,0,2,0,8,6080,0.528038,0,0,43,?
?,0,4,0,9,?,4962,0,0.145075,36,?
3,1,0,0,1,?,204,0,0.858621,43,?
0,0,0,0,7,2500,0.07597,1,0.181076,35,?
0,0,2,0,7,?,1867,0,0.043806,61,?
0,0,0,0,2,4200,0.007141,0,0.063371,75,?
0,1,0,4,4,6250,0.222364,2,0.731927,31,?
0,0,0,0,8,10510,0.067073,0,0.073498,50,?
0,0,2,0,11,5916,0.392429,0,0.093506,43,?
0,1,0,0,1,?,245,0,1,37,?
0,0,1,1,2,5000,0.416517,0,1,56,?
0,0,0,0,4,6125,0.07966,1,0.371526,29,?
1,0,1,0,11,8780,0.427969,0,0.205851,39,?
1,0,1,0,9,8000,0.397325,0,0.389972,59,?
1,0,2,0,8,7800,0.263684,0,0.335552,66,?
5,0,0,2,4,6000,0.146476,2,1.302829,42,?
0,0,1,0,16,6250,0.3753,0,0.050672,59,?
0,0,1,0,9,?,572,0,0.081323,42,?
3,0,2,0,10,24500,0.225256,0,0.000356,63,?
0,0,0,1,2,48500,0,0,1,40,?
3,0,2,0,15,4900,0.315854,0,0.213431,39,?
0,0,3,0,24,14419,0.514979,0,0.381408,55,?
2,0,3,0,7,6000,0.415597,0,0.55687,36,?
0,0,0,0,10,?,15,0,0.004777,79,?
2,0,1,0,9,7083,0.247459,0,0.024912,37,?
0,0,0,0,4,?,70,0,0.054158,77,?
4,6,0,1,6,3550,0.237961,0,1.422868,41,?
2,0,1,0,4,13530,0.123938,0,1,47,?
1,0,0,0,11,?,1100,0,0.282157,57,?
0,1,0,3,3,?,504,1,1.200799,26,?
2,0,0,0,18,1700,0.718989,0,0.01744,38,?
0,0,0,0,14,16000,0.048497,0,0.059465,44,?
1,0,0,0,15,7200,0.219414,0,0.27909,50,?
0,0,2,0,5,11000,0.209708,1,0.891412,57,?
1,0,0,0,7,7306,0.128644,0,0.096948,42,?
1,0,0,0,13,3250,0.041526,0,0.119694,39,?
2,0,2,0,11,12033,0.312365,0,0.264546,42,?
0,0,2,0,6,5000,0.562687,0,0.037792,64,?
0,0,1,0,9,3817,0.373232,0,0.824198,55,?
0,0,2,0,10,4786,1.278254,0,0.016791,40,?
1,0,1,0,4,9000,0.366626,0,1,58,?
0,0,1,0,8,6500,0.479619,0,0.789596,54,?
1,0,4,0,13,2850,0.913013,1,0.017882,66,?
0,0,1,0,6,?,2037,0,0.13731,50,?
0,0,2,0,19,3523,1.886493,1,0.218933,53,?
0,0,0,0,3,1300,0.312836,0,0.900018,27,?
0,0,8,0,12,9416,1.608793,0,0.393921,54,?
0,0,0,0,5,3212,0.260504,0,0.055819,36,?
0,2,0,2,11,3750,0.257798,4,0.827969,47,?
0,0,0,0,8,900,0.015538,0,0.023072,79,?
3,0,2,0,8,8233,0.380131,0,0.160203,41,?
0,0,2,0,8,3054,1.639935,0,0.468853,38,?
0,0,0,0,5,5500,0.00709,0,0.04555,47,?
0,0,1,0,18,11710,0.275041,0,0.159627,57,?
3,0,1,0,15,7726,0.329365,0,0.233941,39,?
3,1,1,0,24,6844,0.493207,0,0.062773,61,?
2,0,5,0,12,17500,0.657277,0,0.004973,53,?
2,0,0,0,5,8000,0.16123,0,0.171628,39,?
0,0,2,0,12,6883,0.548809,0,0.005294,57,?
3,0,0,0,7,5333,0.066742,0,0.036062,34,?
0,0,2,0,7,11250,0.280508,0,0.278139,90,?
1,0,1,0,4,6100,0.101131,0,0.366006,42,?
0,0,0,0,6,4500,0.003777,0,0.012478,68,?
1,0,2,0,11,7400,0.425618,0,0.994905,34,?
0,0,2,0,5,3452,0.597162,0,0.092932,39,?
7,0,2,0,14,20800,0.367771,0,0.624459,57,?
0,0,1,0,10,2400,1.020408,0,0.363342,58,?
0,0,2,0,12,8666,0.291681,1,0.138563,64,?
1,1,0,0,6,5505,0.157283,5,0.65418,40,?
0,0,0,0,4,?,0,0,0,41,?
0,1,0,0,6,3427,0.102975,0,0.019507,63,?
0,0,1,0,17,?,1815,0,0.066293,68,?
0,0,0,0,1,6269,0,0,1,34,?
2,0,1,0,10,4000,0.513872,0,0.098427,36,?
0,0,0,0,7,5093,0.268748,0,0.755631,67,?
0,0,0,2,2,?,526,2,0.635729,50,?
0,0,1,0,8,5833,0.368358,0,0.040604,53,?
1,0,2,0,6,8000,0.295963,0,0.015333,29,?
1,0,0,0,7,7500,0.29836,0,0.368952,50,?
0,0,2,0,14,?,4420,0,0.224619,63,?
?,0,0,0,1,?,0,0,0,60,?
2,0,2,0,7,7016,0.363688,0,0.042653,43,?
2,0,2,0,15,7000,0.562348,0,0.325807,40,?
2,0,1,0,5,4995,0.332066,0,0.717544,49,?
1,0,6,0,9,11243,1.005247,0,0.37203,38,?
1,0,0,0,4,10416,0.014208,0,0.006436,71,?
0,0,0,0,6,7000,0.011713,0,0.041628,66,?
0,0,1,0,8,3451,0.162804,0,0.12326,65,?
0,0,0,0,1,3097,0,0,0,63,?
3,0,1,0,5,2917,0.356751,0,0.013492,41,?
?,0,1,0,7,?,2046,0,0,57,?
0,1,0,1,5,2000,0.816592,2,1.095726,32,?
0,0,1,0,3,?,1978,0,0.044461,37,?
0,0,1,0,8,3500,0.22565,0,0.116587,68,?
2,0,2,0,8,10400,0.459475,0,0.453778,42,?
0,0,1,0,9,?,967,0,0.030603,75,?
0,0,1,0,6,5200,0.309556,0,0.071276,45,?
1,0,2,0,10,?,2523,0,0.066994,61,?
0,0,0,0,16,12000,0.046079,0,0.093401,65,?
0,0,2,0,8,?,3653,0,0.67024,60,?
0,0,0,0,3,2900,0.001034,0,0.00396,86,?
0,0,1,0,18,20833,0.177354,0,0.007881,61,?
1,0,1,0,15,4900,0.475209,0,0.000657,63,?
0,0,1,0,4,8166,0.265214,1,0.139776,38,?
0,0,2,0,15,7595,0.255266,0,0.00305,61,?
0,0,0,0,13,4477,0.009379,0,0.014276,73,?
0,0,1,0,3,8333,0.003,0,1,62,?
0,0,1,0,14,3000,1.016661,0,0.429683,68,?
0,0,2,0,9,15370,0.236159,0,0.127781,62,?
0,0,2,0,4,6063,0.206959,0,0.051826,61,?
0,0,1,0,6,?,2219,0,0.033414,67,?
3,1,0,5,7,4700,0.313125,2,0.924215,47,?
0,0,1,0,5,?,869,0,0.472517,51,?
0,0,2,0,9,5200,0.517016,3,0.112222,59,?
1,0,0,0,2,5000,0,0,0,54,?
0,0,0,0,6,5403,0.004811,0,0.021602,87,?
4,0,2,0,14,21500,0.217478,1,0,39,?
0,0,1,0,7,2961,0.359554,0,1,67,?
0,0,1,0,13,4361,0.968822,0,0.16483,57,?
0,0,2,0,21,?,7133,1,0.156882,58,?
3,0,1,0,5,6490,0.549838,0,0.38805,49,?
0,0,0,1,5,1770,0.355167,0,0.956009,46,?
0,0,1,0,7,7835,0.157095,0,0.000501,40,?
0,1,4,3,10,?,3969,6,0.516054,48,?
0,0,2,0,12,2908,0.523891,0,0.008129,60,?
0,0,0,0,2,1800,0.23598,0,1.01998,28,?
3,0,0,0,11,4625,0.273454,0,0.571201,35,?
2,0,1,0,4,8300,0.08252,0,0.002193,62,?
0,0,0,0,1,?,35,0,0.774086,47,?
0,0,1,0,17,10083,0.328342,0,0.503179,62,?
0,0,1,0,13,2000,0.506747,0,0.003885,59,?
0,0,1,0,19,2500,0.37545,0,0.129281,70,?
0,0,1,0,10,?,3021,0,0.721396,68,?
0,0,0,0,6,?,84,0,0.039545,63,?
0,0,2,0,25,5250,0.914112,5,0.668574,57,?
3,0,0,0,7,4500,0.176405,0,0.812783,43,?
0,0,0,0,6,2000,0.1994,0,0.345988,32,?
1,1,0,0,1,?,36,0,1,28,?
0,0,1,0,11,?,508,0,0.002995,55,?
0,0,0,0,1,?,0,0,0,22,?
2,0,2,0,15,6000,0.41793,0,0.039689,47,?
1,0,2,0,6,12500,0.334213,0,0.711332,58,?
0,0,3,0,20,16666,0.299874,1,0.037641,67,?
0,0,1,2,15,?,3972,1,0.596828,44,?
0,0,2,0,20,9305,0.356867,0,0.011538,51,?
1,0,0,0,15,4025,0.429955,0,0.367433,44,?
0,0,1,0,8,5300,0.328806,0,0.368442,48,?
0,0,0,0,5,8110,0.005795,0,0.046502,74,?
0,0,2,0,5,3383,0.340426,0,0.028817,37,?
0,0,1,0,17,4500,0.299711,1,0.97232,76,?
2,0,0,0,2,3076,0.19922,0,0.392152,48,?
1,0,1,0,13,9447,0.343882,0,0.644365,40,?
0,0,0,0,3,3100,0.171558,0,1,59,?
0,0,2,0,21,4500,0.778938,0,0.286826,43,?
2,0,2,0,8,8500,0.509469,1,0.480454,48,?
1,0,1,0,8,2996,0.814481,0,0.808174,37,?
0,0,0,2,0,2905,0.011356,0,1,64,?
3,0,3,0,10,11750,0.511531,0,0.066002,50,?
2,0,1,0,3,8265,0.204936,0,0.141482,32,?
1,0,1,0,6,5000,0.281944,0,0.068793,63,?
0,0,2,0,12,16666,0.290214,0,0.331188,57,?
2,0,4,0,17,11707,0.644687,0,0.038689,55,?
2,0,0,0,10,1,12.5,0,0.012187,60,?
0,0,1,0,12,1000,1.071928,1,0.187116,59,?
0,0,1,0,7,?,845,2,0.468029,62,?
4,0,2,0,12,8772,0.562749,0,0.043481,46,?
?,0,1,0,6,?,404,0,0.038848,69,?
0,0,1,0,10,10500,0.131416,0,0.036376,28,?
2,0,2,0,8,8404,0.214991,0,0.160229,47,?
0,0,0,0,17,4314,0.084125,0,0.009043,72,?
0,0,0,0,5,6200,0.133527,0,0.78252,40,?
2,0,2,0,10,5916,0.207369,3,0.761938,49,?
2,0,0,0,8,7083,0.181395,0,0.657909,45,?
0,0,0,0,3,7083,0.047995,1,0.791696,60,?
3,0,2,0,10,?,4753,0,0.966756,63,?
2,0,0,0,10,2900,0.404343,2,0.816566,41,?
2,0,2,0,14,5722,0.467063,0,0.698206,32,?
0,0,0,0,5,?,16,0,0.008662,75,?
4,0,1,0,11,9200,0.341811,0,0.282839,34,?
0,0,1,0,8,6039,0.139901,0,0.003234,43,?
0,0,1,0,8,5250,0.287945,1,0.644677,55,?
2,0,1,1,7,7904,0.292853,2,1.075231,56,?
3,0,3,0,9,7166,0.264825,0,0.216732,50,?
0,0,3,0,10,13365,0.383361,0,0.236068,72,?
3,0,1,0,7,9701,0.189342,0,0.041303,49,?
1,0,1,0,15,7088,0.322471,1,0.054486,69,?
0,0,1,0,13,2843,0.208861,0,0.034253,69,?
0,0,0,0,10,10500,0.003238,0,0.01098,56,?
0,0,3,0,10,?,1289,0,0.025167,65,?
1,0,0,0,7,9985,0.072802,0,0.027768,71,?
3,0,0,0,3,6000,0.055491,0,0.461035,46,?
2,0,0,0,7,6000,0.089818,0,0.023097,35,?
0,0,1,0,4,2679,0.489179,0,0.881515,62,?
0,0,2,0,6,?,2201,0,0.144134,40,?
1,0,0,0,9,5333,0.095051,0,0.508653,34,?
1,0,0,0,5,7362,0.048486,0,0.508902,62,?
0,0,2,0,9,4516,0.493469,0,0.615178,67,?
1,0,2,0,8,7550,0.36909,1,0.138583,51,?
0,0,0,0,4,5750,0.00626,0,0.039489,61,?
0,0,1,0,4,1000,19.99001,0,0.08643,75,?
1,0,4,0,12,?,2685,0,0.017561,48,?
0,0,1,0,6,3334,0.136432,0,0.27688,31,?
0,0,2,0,12,5716,0.134161,0,0.000399,58,?
2,0,0,0,2,?,428,0,1,25,?
3,0,0,0,3,3800,0.159695,1,0.957265,41,?
0,0,0,0,2,1200,0.003331,0,0.005614,88,?
0,0,3,0,9,?,3810,1,0.780561,43,?
0,0,1,0,8,3900,0.991284,0,0.325711,26,?
0,2,0,0,2,2384,0.062055,1,1.287854,62,?
0,0,1,0,6,3700,0.647122,0,0.640824,25,?
2,0,2,0,10,7035,0.556708,1,0.003115,42,?
0,0,2,0,4,6000,0.625396,0,0.028372,68,?
0,0,0,0,18,2200,0.683326,1,0.377635,56,?
1,0,0,0,6,4300,0.209254,0,0.449574,42,?
0,0,3,0,14,5367,0.373882,0,0,45,?
0,0,1,0,8,?,3205,0,0.018349,63,?
0,0,0,0,1,300,0.096346,0,0.996004,24,?
0,0,1,0,13,3720,0.995431,0,0.372235,68,?
0,0,1,1,8,?,1808,3,0.957591,39,?
0,0,1,0,13,1751,0.769406,0,0.053144,74,?
1,0,3,0,15,11666,0.798749,0,0.257258,55,?
2,0,2,0,9,5312,0.581592,0,0.545119,42,?
3,0,1,0,19,9278,0.273198,0,0.047297,55,?
0,0,1,0,10,3333,0.752549,0,0.162456,48,?
1,0,1,0,4,?,2528,0,1,70,?
0,0,1,0,13,5313,0.382386,0,0.349333,43,?
1,0,2,0,17,7100,0.482467,0,0.079482,76,?
0,0,1,1,6,3392,0.491306,2,0.998889,42,?
0,0,1,0,13,1900,0.517096,0,0.297802,61,?
0,0,2,0,14,10589,0.404249,0,0.423106,66,?
0,0,0,0,8,6655,0.099459,0,0.390627,82,?
0,0,0,0,1,0,266,0,1,25,?
0,0,0,2,4,?,427,2,1.253651,56,?
1,0,3,0,22,6060,0.853655,0,0.269328,62,?
0,0,0,0,14,3600,0.044154,0,0.034466,60,?
0,0,1,0,6,0,1291,0,0,34,?
0,0,0,0,1,3500,0.019423,0,0.459708,63,?
0,0,0,0,3,1275,0.061129,0,0.188906,24,?
0,0,1,0,11,3832,0.375685,0,0.17413,53,?
0,0,0,0,2,2500,0.197121,0,0.356643,47,?
0,0,1,0,9,30000,0.007833,0,0.026196,59,?
0,0,0,0,2,12500,0,0,0,80,?
1,0,2,0,11,4000,0.96026,0,0.85921,35,?
2,0,0,0,5,8900,0.038535,0,0.085641,29,?
0,0,2,0,4,5000,0.45211,0,0.303068,54,?
1,0,1,0,8,3166,0.26113,1,0,32,?
3,0,1,0,9,10507,0.230681,0,0,54,?
1,0,0,0,11,8500,0.119751,3,0.610336,44,?
0,0,0,0,8,62500,0.015776,0,0.081827,83,?
0,0,4,0,13,13720,0.375629,0,0.368676,54,?
1,0,2,0,7,15400,0.152393,0,0.078767,70,?
0,0,0,0,11,2900,0.362634,0,0.007033,62,?
0,0,2,0,12,5200,0.373005,0,0.02893,60,?
0,0,2,0,6,3200,0.890659,2,1,46,?
1,0,1,0,20,6642,0.470571,2,0.34205,56,?
1,0,2,0,11,4800,0.524474,0,0.631597,48,?
1,0,0,0,8,4167,0.004798,0,0.011125,82,?
2,0,0,1,1,4544,0.036304,0,1,40,?
2,0,1,0,16,7887,0.395664,0,0.086746,46,?
0,0,1,0,11,6100,0.662187,0,0.54073,51,?
0,0,2,0,15,11800,0.32887,1,0.098925,49,?
1,0,2,0,10,7100,0.530911,0,0.301553,41,?
2,0,1,0,6,3092,0.812803,0,0.369003,41,?
0,0,1,0,5,2500,0.377449,2,0.334638,62,?
0,98,0,98,0,3545,0,98,1,21,?
0,0,0,0,10,4135,0.230174,0,0.03078,68,?
0,0,1,0,10,8500,0.261852,1,0.154084,60,?
0,0,1,0,6,5000,0.454909,2,0.183147,52,?
0,0,0,0,4,8533,0.04359,0,0.007896,60,?
2,1,0,0,3,2730,0.020505,0,0.017411,53,?
0,0,0,0,6,5000,0.007399,0,0.026584,58,?
0,0,0,0,18,?,755,1,0.078192,52,?
0,0,0,0,5,3500,0.125964,0,0.051127,77,?
0,0,2,0,9,6220,0.787976,0,0.143732,67,?
2,0,1,0,4,24000,0.155702,0,0.203486,48,?
1,0,0,0,3,5000,0.0016,0,0.076264,31,?
2,0,1,0,18,4333,0.591832,0,0.229604,66,?
0,0,2,0,10,?,3266,0,0.197493,58,?
2,0,0,0,11,3427,0.304259,1,0.591252,29,?
0,0,1,0,6,?,2958,0,0.01434,66,?
1,0,0,0,6,5666,0.057879,0,0.111292,54,?
2,0,1,0,16,5000,0.589282,0,0.210197,45,?
1,0,2,0,12,7333,0.328879,0,0.100202,68,?
0,0,1,0,3,3362,0.366042,0,0.089596,56,?
0,0,0,1,5,2700,0.153277,0,0.938041,24,?
1,0,0,0,7,5100,0.133111,0,0.309012,32,?
2,0,1,0,10,6000,0.459923,0,0.641028,44,?
0,0,0,0,2,?,30,0,0.082395,51,?
0,0,1,0,12,0,2816,0,0.062027,53,?
0,0,0,0,2,4000,0.071232,0,0.391753,51,?
0,0,1,0,5,6050,0.284085,0,0,47,?
2,0,1,0,7,5600,0.425281,0,0.272929,33,?
0,0,2,0,5,1501,2.361518,0,0.037198,53,?
2,0,1,0,6,8749,0.388114,0,0.40561,46,?
?,0,0,0,3,?,42,0,0.283543,25,?
0,0,0,0,7,1800,0.017768,0,0,33,?
0,0,1,0,6,7500,0.241568,0,0.120581,60,?
0,0,0,0,8,2506,0.015955,0,0.019465,69,?
0,0,0,0,8,7706,0.00519,0,0.022796,64,?
0,0,0,0,12,1484,0.07138,0,0.072532,57,?
3,0,1,0,11,7738,0.451221,3,0.259584,61,?
1,0,1,1,15,3700,1.089165,0,0.670412,61,?
0,0,1,0,9,4200,0.412045,0,0.668993,28,?
0,0,2,0,8,4750,0.274889,0,0,58,?
0,0,0,1,2,2500,0.015194,0,1,62,?
2,0,2,0,17,?,2847,0,0.095428,39,?
0,0,2,0,17,3550,0.154886,1,0.026676,53,?
1,0,1,0,4,18200,0.237185,0,0.694478,67,?
