@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
1,0,1,0,4,7000,0.317955,0,1,42,0
0,0,0,0,4,?,40,0,0.012079,62,0
0,0,0,0,4,?,145,2,1.513981,54,1
0,0,1,0,13,6334,0.388161,0,0.395935,35,0
2,0,1,0,18,7730,0.32014,0,0.10506,45,0
0,0,0,0,3,6675,0.081935,0,0.318173,48,0
0,0,0,0,3,?,552,0,0.040376,79,0
0,0,2,0,8,9000,0.339407,0,0.4043,53,0
0,0,0,0,4,1160,0.43497,2,1.039983,27,1
0,0,0,0,3,2300,0.145589,1,0.713147,63,0
1,0,1,0,7,2800,0.803285,0,0.224478,55,0
1,0,0,0,7,3180,0.15404,0,0.31146,25,0
3,0,1,0,7,?,1579,1,0.026698,63,0
1,0,2,0,8,2000,1.351824,0,0.653525,41,1
2,0,2,0,8,3768,0.501194,0,0.025279,49,0
0,0,0,0,18,3416,0.152473,0,0.236636,51,0
0,0,1,0,7,?,2429,0,4.084547,32,1
0,0,1,0,5,?,1467,0,0.926953,61,0
0,0,0,0,1,0,81,0,0.612774,28,0
0,1,0,0,12,5417,0.502399,2,0.970124,38,1
1,0,4,0,25,6195,0.411233,1,0.098894,57,0
0,0,1,0,8,6059,0.399835,0,0.548874,67,0
0,0,1,0,9,2382,0.442719,0,0.037459,51,0
0,0,1,0,5,3139,0.348089,0,0.931214,64,0
0,1,0,2,5,5383,0.086553,0,1.057452,45,1
0,0,0,0,6,?,34,0,0.014785,69,0
0,0,1,0,13,3200,0.581693,0,0.232281,67,0
0,1,1,0,8,3452,0.253403,0,0.312469,59,0
5,2,1,0,3,3300,0.604059,1,1,44,1
0,0,0,0,3,1500,0.443704,0,1,38,1
0,0,1,0,8,9300,0.290506,0,0.777057,56,0
2,0,1,0,6,11833,0.096924,0,0.001267,64,0
0,0,2,0,5,?,1405,0,0.033372,56,0
0,0,0,0,2,0,152,0,1,23,1
0,0,0,0,4,7591,0,0,0,80,0
0,0,3,0,15,6866,0.669725,3,0.259987,32,1
1,0,0,0,9,4112,0.074398,0,0.098073,68,0
0,0,1,2,1,?,1363,0,1,58,1
1,0,3,0,8,11400,0.216472,0,0.275682,53,0
0,0,2,0,13,?,2212,0,0.000704,49,0
2,0,1,0,4,5258,0.31698,1,0.551265,34,1
0,0,0,0,7,1692,0.085056,0,0.07454,25,0
3,0,3,0,7,?,6162,0,0,35,0
0,0,0,0,5,10950,0.121633,0,0.848006,30,0
0,0,1,0,3,8316,0.421787,0,0.99595,53,0
0,0,2,0,9,2423,0.464934,1,0.432206,63,0
0,0,0,0,6,3612,0.06532,1,0,78,0
0,0,2,0,12,6600,0.45281,0,0.032997,48,0
0,0,0,0,4,9666,0.000207,0,0.001496,67,0
0,1,2,0,5,2700,0.994076,1,1,28,1
1,0,0,0,9,5000,0.14777,1,0.735316,51,1
2,0,1,0,3,3122,0.334294,0,0.827486,53,0
1,0,1,0,7,5200,0.499712,0,0.213545,61,0
1,0,0,0,6,6000,0.026662,0,0.115126,85,0
0,1,1,1,2,?,2758,0,1,70,1
1,0,2,0,7,?,2926,0,0.350697,46,0
0,0,0,0,3,3040,0.07925,0,0.269092,23,0
0,0,0,0,9,?,252,0,0.357887,66,0
1,0,2,0,12,2302,0.67043,0,0.529998,45,0
0,0,1,0,8,5700,0.417997,0,0.632425,68,0
?,0,0,0,4,?,5,0,0.011257,62,0
1,0,1,0,11,5000,0.419716,0,0.013844,52,0
1,1,1,0,10,10300,0.309193,0,1.272414,48,1
?,0,1,0,4,?,2181,0,1,56,0
0,0,1,0,11,6042,0.508026,0,0.061325,44,0
1,0,0,0,3,?,11,0,0.013592,80,0
0,0,0,0,3,3100,0.116737,0,0.007826,51,0
1,1,1,1,12,4884,0.261412,0,0,54,1
0,0,0,0,7,6500,0.004153,0,0.016444,80,0
2,0,1,0,12,3620,0.720519,0,0.38711,50,0
0,0,0,0,2,1800,0.019434,0,1,30,1
0,0,0,0,1,898,0,0,1,23,1
0,0,1,0,7,?,702,0,0.0181,66,0
3,0,1,0,13,7839,0.109439,0,0.060209,62,0
0,0,0,0,8,4100,0.064375,0,0.504922,25,0
2,0,0,1,7,5014,0.237488,0,0.950239,47,1
0,0,3,0,12,?,2216,0,0.012048,50,0
0,0,0,0,3,4000,0.087728,0,0.458689,24,0
0,0,1,0,4,?,966,0,0.0007,62,0
0,0,1,0,10,?,2551,0,0,56,0
0,0,1,0,4,?,1197,0,0.005644,39,0
0,0,0,0,3,?,0,0,1,59,1
0,0,0,0,0,?,56,1,1,48,1
0,0,0,0,2,?,0,0,1,39,1
1,0,2,0,6,5500,0.449191,0,1,58,0
1,0,2,0,27,23000,0.210991,0,0.068886,50,0
0,0,4,0,18,12822,0.41098,1,0.028295,52,0
0,0,1,0,4,?,1224,0,0.023091,59,0
0,0,1,0,5,3806,0.333859,0,0.090091,76,0
0,0,2,0,13,4436,0.456615,0,0.273466,60,0
1,0,3,0,6,8350,0.274338,0,0.410912,81,0
1,0,1,0,8,7500,0.173177,0,0.036913,62,0
2,0,4,0,10,9932,0.676835,2,1.233397,56,1
1,0,1,0,9,7666,0.179079,0,0.036533,32,0
2,0,2,0,15,10000,0.261074,2,0.177961,52,0
0,0,0,0,1,?,89,1,0.84342,32,1
0,0,1,0,9,5945,0.576522,0,0.436852,33,0
0,0,1,0,8,?,2453,0,0.006203,59,0
1,0,1,0,8,3445,0.444864,0,0.07502,53,0
1,0,2,0,12,?,2668,0,0.153542,70,0
2,0,1,0,6,14082,0.216715,0,0.062477,55,0
0,0,2,0,5,3733,0.524906,0,0.005666,60,0
1,0,1,0,6,8079,0.607921,0,1,44,1
?,0,0,0,1,?,0,0,1,22,1
0,0,3,0,22,12500,0.598912,0,0.905213,44,0
0,0,0,0,15,2200,0.142208,0,0.018851,38,0
0,0,1,0,10,16666,0.143697,0,0.034299,79,0
0,0,0,0,10,?,562,0,0.017702,49,0
1,0,1,0,6,0,2031,0,0.272358,41,0
2,0,0,0,3,3484,0.141176,2,0.50499,28,1
2,1,1,0,7,2627,0.414384,1,0.756244,66,1
2,0,0,0,4,4931,0.248175,0,0.896383,39,1
0,0,1,0,14,9916,0.357366,1,0.050315,60,0
0,1,2,0,11,11390,0.466596,3,0.893848,59,1
0,1,2,1,7,7500,7.372484,3,0.023747,46,1
0,0,2,0,19,5750,0.348287,0,0.198192,61,0
0,0,1,0,4,?,1126,0,0,47,0
1,0,0,0,11,9564,0.169577,2,0.898092,47,1
2,0,2,0,4,12500,0.268219,0,0.093347,44,0
0,0,1,0,12,18000,0.233931,1,0.341462,48,0
3,0,2,0,12,3700,1.12375,2,0.806296,49,1
0,0,1,0,4,7940,0.198086,0,0.022966,64,0
3,1,0,0,14,1248,0.698159,2,0.493989,42,1
0,0,1,0,10,3916,0.266531,0,0.105644,69,0
0,0,1,0,16,5000,0.242152,0,0.003476,65,0
2,0,3,0,14,12000,0.590784,0,0.478626,40,0
0,0,1,0,15,5800,0.577314,0,0.126042,56,0
0,2,1,2,5,3800,0.304657,0,0.90122,64,1
0,0,0,0,4,4400,0.264485,0,0.2032,44,0
0,0,1,0,6,?,2559,0,0.029528,62,0
0,0,1,0,10,500,0.439122,0,0.053936,66,0
?,0,0,0,6,?,6,0,0.008356,75,0
0,0,2,0,7,?,3400,0,0.067293,61,0
0,0,2,0,6,20833,0.291543,0,0.158866,44,0
1,1,2,1,17,17050,0.436573,5,0.944277,65,1
0,0,0,0,5,5000,0.021996,0,0.168901,49,0
0,0,1,0,7,10833,0.223094,0,0.141195,71,0
2,0,2,0,7,7250,0.38836,0,0.258842,57,0
0,0,1,0,8,?,2400,0,0.041956,49,0
3,2,0,2,6,3200,0.424242,2,0.992401,50,1
0,0,3,0,15,?,10571,0,0.013003,56,0
0,0,2,0,4,4582,0.450142,0,0.481407,43,0
0,0,1,0,5,4500,0.247723,0,0.34891,67,0
0,0,0,0,4,2167,0.212638,0,0.11034,62,0
2,0,1,1,12,6371,0.340709,0,1,44,1
5,0,2,0,10,5416,0.352963,2,0.550825,46,1
1,0,0,0,6,8851,0.147876,0,0.332921,46,0
0,0,1,0,5,?,723,0,0.133439,75,0
2,0,1,0,4,9000,0.26186,0,0.094307,58,0
0,0,1,0,4,6600,0.119982,1,0.293038,61,0
2,0,1,0,7,15583,0.120893,0,0.019914,55,0
3,0,2,0,6,8583,0.23404,0,0.240101,46,0
3,0,1,0,8,?,1457,0,0.282927,51,0
0,0,2,0,7,4583,0.320244,0,0.155415,47,0
0,0,0,0,4,5250,0.149876,0,0.103482,30,0
0,0,2,0,22,4524,0.551823,0,0.048418,66,0
0,0,0,0,12,6395,0.158537,1,0.26412,49,0
0,0,1,0,3,4000,0.915521,0,0.087449,57,0
1,0,1,0,11,12500,0.194464,0,0.005866,64,0
0,0,0,0,9,1972,0.056766,0,0.061116,83,0
2,0,2,0,8,6100,0.369284,0,0.085469,48,0
2,0,1,0,10,6453,0.735978,2,0,51,1
4,0,3,0,18,3500,1.649243,0,0.031192,40,0
0,0,2,1,14,7000,0.44765,1,0.997015,56,1
2,0,0,0,4,3689,0.180488,0,0,36,0
0,0,0,0,2,?,41,0,0.057289,72,0
0,0,1,0,4,7339,0.186376,0,0.118796,60,0
0,0,0,2,0,6832,0.092346,0,1,59,1
1,0,1,0,10,10000,0.211179,0,0.201018,71,0
0,0,0,0,3,2800,0.073902,1,0.094905,39,0
0,0,1,0,12,4100,0.262131,0,0.157552,56,0
0,1,2,0,7,6000,0.348275,0,0.405156,52,1
0,0,1,0,11,9666,0.07779,0,0.046577,68,0
0,0,1,0,5,1175,0.890306,0,0.138503,28,0
1,0,0,0,8,6700,0.183405,0,0.029071,28,0
0,0,0,0,7,2193,0.144485,0,0.4614,31,0
0,0,0,0,4,?,3,0,0,81,0
0,0,0,2,1,3000,0.096301,0,1,29,1
2,0,1,0,11,13333,0.418254,0,0.11861,49,0
0,0,0,0,17,4398,0.017504,0,0.041224,89,0
6,0,0,0,5,3400,0.01823,1,0.238325,43,0
1,0,2,0,9,9083,0.438243,0,0.361598,44,0
0,0,3,0,10,?,2231,1,0.005142,80,0
0,0,2,0,10,?,5527,0,0.283038,64,0
0,0,2,0,6,6774,0.364133,0,0.068033,54,0
0,1,0,0,6,4306,0.148827,0,0.154898,35,1
3,0,1,0,17,11073,0.479231,1,0.373986,49,0
3,0,0,0,9,7600,0.115774,0,0.612186,51,0
2,0,1,0,7,7917,0.370674,0,0.322014,41,0
0,0,0,0,3,6200,0.000968,0,0.002678,62,0
0,0,5,0,19,14416,0.407852,0,0.430146,51,0
0,0,0,0,6,?,9,0,0.004423,94,0
2,0,1,0,6,4506,0.362769,0,0.019408,49,0
0,0,1,1,2,?,2076,1,1,31,1
0,0,0,0,3,2500,0.007197,0,0.024719,51,0
4,0,0,0,9,6450,0.030228,0,0.085665,53,0
1,0,0,2,9,2537,0.227738,0,0.101266,36,1
2,0,2,0,12,5000,0.705059,2,0.893955,41,1
2,0,0,0,4,2070,0.160309,0,0.007468,49,0
1,1,0,0,4,4000,0.183704,0,0.790579,51,0
0,0,1,0,15,88000,0.04609,0,0.505866,45,0
0,0,0,0,5,1177,0,0,0,72,0
0,0,2,0,11,7000,0.457078,0,0.240097,33,0
0,0,3,0,13,527,8.668561,0,0.882054,58,0
2,1,0,0,9,4600,0.321669,0,0.886571,45,1
0,0,1,0,7,8000,0.160855,0,0.260561,57,0
0,0,2,2,9,6000,0.615397,4,0.849334,49,1
1,0,1,0,10,3000,0.1986,1,0.065114,90,0
0,0,0,0,3,?,0,0,0,74,0
0,1,0,4,3,2500,0.09996,0,0.007984,30,1
0,0,4,0,12,?,1506,0,0.11167,49,0
0,0,0,0,7,5000,0.017197,0,0.081986,81,0
0,0,2,0,4,6283,0.442234,0,0.50133,71,0
0,0,1,0,12,5640,0.376529,0,0.063129,55,0
2,0,2,0,7,6720,0.985121,0,0.76166,36,0
4,0,1,0,13,14850,0.197428,0,0.458123,61,0
0,0,0,0,14,8000,0.215598,0,0.567642,42,0
0,0,0,0,1,3087,0.102332,0,1,48,1
1,0,1,1,4,7166,0.24571,5,0.465116,47,1
0,0,2,0,9,?,6564,0,0.873376,45,0
1,0,0,0,4,9000,0.042329,0,0,37,0
0,0,2,0,6,5316,0.779575,0,0.261107,48,0
4,0,3,0,18,8858,0.705046,0,0.448181,47,0
2,0,0,0,15,?,431,1,0.12998,54,0
1,0,0,0,3,10667,0.162823,0,1,43,1
1,0,1,0,9,7100,0.381073,1,0.336897,60,0
0,0,0,0,6,5000,0.093181,0,0.152821,38,0
0,0,1,0,12,3092,0.674749,0,0.589426,65,0
0,0,0,0,1,?,30,0,0.056275,51,0
0,0,0,1,1,500,0.071856,0,0.54491,26,1
1,0,1,0,10,12000,0.129323,0,1.12525,38,0
0,0,0,0,4,1300,0.328209,0,0.013839,27,0
0,0,1,0,4,3397,0.434079,0,0.435034,53,0
3,0,1,0,7,5000,0.177165,0,0.651385,61,0
3,0,0,0,3,1540,0.31538,0,0.997545,31,1
1,0,1,0,5,4761,0.368123,0,0.279049,62,0
2,0,0,0,16,2500,0.569372,0,0.304202,56,0
4,0,2,0,8,3500,0.516138,1,0.626673,39,1
0,0,0,0,2,5500,0.005272,0,0.111596,64,0
2,1,5,0,16,6134,1.182396,0,0.713019,47,1
2,1,1,2,8,450,3.354767,2,1.074221,47,1
0,0,2,0,8,2400,0.398584,0,0,75,0
0,0,0,0,7,2050,0.141882,0,0.019867,77,0
0,0,1,0,20,7000,0.740037,0,0.437047,75,0
0,0,0,0,1,6000,0.011165,0,0.706342,35,1
1,0,0,0,1,3000,0.019993,0,1,38,1
0,0,0,0,13,0,75,0,0.014691,72,0
1,0,2,0,11,?,2264,0,0.001043,75,0
?,0,0,0,3,?,45,0,0.043232,71,0
0,0,1,0,8,5999,0.5355,0,0.084623,29,0
0,0,1,0,10,5976,0.328593,0,0.031718,58,0
0,0,2,0,17,7650,0.632205,0,0.325031,54,0
1,0,1,0,9,5700,0.287493,0,0.309135,67,0
3,0,1,0,4,12250,0.184067,0,1,52,1
0,0,0,0,2,2300,0,0,0,27,0
2,1,3,0,11,9100,0.402154,1,0.6124,46,1
1,0,1,0,7,5200,0.407998,1,0.019479,41,0
0,0,1,0,5,?,836,0,0.201184,32,0
2,0,0,0,3,2600,0.145713,0,0.579016,44,0
0,0,0,1,8,4300,0.227621,1,0.966804,29,1
0,0,0,0,8,4167,0.089971,1,0.007331,81,0
2,0,0,0,4,9000,0.003111,0,0.028848,50,0
?,1,0,0,3,?,0,0,0,68,0
0,0,0,0,1,4142,0.000965,0,0.030994,84,0
0,0,2,0,5,4800,0.671943,0,0.39646,48,0
1,0,1,0,7,4731,0.222739,0,0.006111,55,0
2,0,3,0,6,?,5595,0,0.525684,56,0
0,0,1,0,3,4333,0.310568,0,0.424525,68,0
0,0,1,0,3,?,617,0,0,40,0
0,1,0,0,0,?,0,0,1,42,1
3,0,0,4,2,2400,0.382341,1,1.803987,27,1
4,0,0,1,8,1426,0.458304,1,0.846794,52,1
3,2,0,5,3,3177,0.164884,1,0.21967,41,1
2,0,1,0,18,6960,0.2231,1,0.10706,55,0
2,0,1,0,5,2800,0.278829,0,0.190559,51,0
0,0,0,0,6,3900,0.183799,1,1.032283,30,0
0,0,1,0,11,5000,0.233553,0,0.405405,58,0
0,0,0,0,3,2750,0.028717,0,0.379517,43,0
4,0,1,0,18,10666,0.26821,0,0.119384,53,0
0,0,0,0,2,3610,0.067017,0,1,25,1
?,0,1,0,3,?,2432,0,5.148736,35,1
1,0,1,0,10,8296,0.26841,0,0.036866,51,0
0,0,0,1,13,?,1998,0,0.833355,58,1
3,0,1,0,3,5000,0.305339,0,1,38,1
1,0,1,0,4,?,1133,0,0.24425,64,0
0,0,0,0,24,11608,0.22784,0,0.619059,47,0
3,0,3,0,17,8583,0.67719,0,0.358019,56,0
0,0,0,0,2,4400,0.001363,0,1,81,0
2,0,1,0,5,11538,0.374036,0,1,46,0
1,0,1,0,10,3500,0.215653,0,0.026946,45,0
0,0,0,0,4,3615,0.137998,0,0.377395,60,0
0,0,2,0,11,?,2895,0,0.145045,54,0
1,0,2,0,14,4400,0.713701,0,0.009897,64,0
2,0,0,0,13,1666,0.308338,5,0.751731,48,1
3,0,1,0,8,4020,0.467545,0,0.015,51,0
?,0,0,0,3,?,160,1,0.654897,27,1
2,1,1,0,7,10000,0.257774,0,0.35964,32,1
2,0,1,0,7,2500,0.764094,0,0.003871,44,0
2,0,1,0,10,8051,0.373572,2,0.172862,50,0
0,0,1,0,10,?,242,1,0,69,0
0,0,0,0,6,2600,0.041522,1,0.033944,27,0
0,3,1,1,10,3875,0.596491,1,0,50,1
?,0,0,0,8,?,0,0,0.000277,51,0
0,0,0,0,8,7833,0.018764,1,0.080194,53,0
1,0,1,0,13,5700,0.332573,1,0.161188,45,0
2,0,2,0,11,10833,0.408713,0,0.314182,41,0
2,0,1,0,3,11000,0.317607,0,0,51,0
0,0,1,0,4,4737,0.395103,0,0.024595,42,0
1,0,1,0,15,7400,0.333333,0,0.257564,42,0
0,0,0,0,5,?,125,0,0.092213,71,0
1,0,5,0,15,8645,0.48693,0,0.134462,64,0
0,0,1,0,3,3000,0.227258,0,0.319335,31,0
0,0,2,0,16,6776,0.340416,0,0.110481,62,0
2,0,1,0,16,6912,0.342398,0,0.090444,51,0
?,0,0,0,9,?,45,0,0.018283,82,0
1,0,2,0,10,5000,0.486703,0,0.042022,58,0
2,0,0,0,7,18650,0.212107,1,0.634592,45,1
0,0,0,0,8,6000,0.010498,0,0.037237,80,0
0,0,1,0,6,4139,0.182609,0,0.102929,77,0
2,0,2,0,8,13100,0.279521,0,0.336379,52,0
0,0,2,0,11,2583,0.669505,0,0.365731,60,0
0,0,0,0,4,1200,0,0,0,76,0
?,0,2,0,16,?,2828,0,0.619483,63,0
0,0,0,0,3,4585,0.025294,0,0.008476,71,0
0,0,0,0,11,?,23,0,0.034604,47,0
2,0,1,0,9,3000,0.286571,0,0.254602,43,0
0,0,1,0,8,5833,0.352588,0,0.128865,67,0
0,0,0,0,4,2700,0.259163,0,0.752945,44,0
0,0,1,0,7,5130,0.621321,1,0.96832,64,1
2,0,2,0,14,4340,0.532596,1,0.271714,54,0
0,0,0,1,4,2300,0.308996,0,0.941139,28,1
1,0,2,0,19,6250,1.18845,0,0.516046,57,0
0,0,1,0,8,1500,0.551632,0,0.493671,26,0
?,0,1,0,9,?,2486,1,0.081748,44,0
0,0,0,0,3,4100,0.102414,1,1,28,1
4,0,1,0,13,2903,0.339876,0,0.337471,52,0
2,0,0,0,10,3800,0.118127,0,0.205097,30,0
0,0,0,0,0,?,76,0,1,55,1
0,0,0,0,1,2400,0.002082,0,0.166833,28,0
2,0,5,0,16,12500,0.761939,0,0.849834,41,1
0,0,2,0,12,8750,0.381671,0,0.297533,53,0
0,0,5,0,11,13914,0.675602,0,0.040576,63,0
1,0,2,0,8,13155,0.227121,0,0.532391,60,0
2,0,1,0,8,8575,0.320313,0,0.389769,41,0
1,0,1,0,13,22900,0.232828,0,0.186766,49,0
0,0,3,0,19,15000,0.447237,0,0.850342,67,0
0,0,0,0,2,3500,0.169095,0,1,27,1
0,0,2,0,11,9350,0.263501,0,0.044466,63,0
0,0,1,0,7,4400,0.402409,0,0.536606,62,0
0,0,1,0,13,?,4999,0,0.646879,52,0
0,0,2,0,8,7083,0.692123,0,0.002032,45,0
4,0,1,0,8,30000,0.104563,0,0.287093,53,0
0,0,1,0,10,3500,0.546701,0,0.184825,66,0
2,0,3,0,5,6150,0.606893,0,0.207974,50,0
1,0,1,0,10,6400,0.454929,1,0.46139,67,0
0,0,1,0,5,13200,0.157185,0,0.027479,62,0
0,0,1,0,25,4500,0.821817,0,0.222333,53,0
?,1,0,2,13,?,1695,1,0.803134,32,1
0,0,0,0,3,?,13,0,0,70,0
1,0,0,0,10,3500,0.462154,0,0.157209,57,0
2,0,1,0,20,5973,0.423502,0,0.356374,50,0
1,0,1,0,12,3331,0.745498,0,0.362866,45,0
1,0,0,0,7,4488,0.238583,2,0.987061,41,1
1,0,1,0,6,2750,0.63904,0,1,31,1
3,0,4,0,18,7600,1.224181,0,0.708933,44,1
0,0,0,0,15,4602,0.315446,2,0.246538,74,0
0,0,1,0,13,?,4661,0,0.543619,36,0
1,1,2,0,8,7975,0.591901,0,0.684299,71,1
0,0,2,0,10,?,2130,0,0.047027,61,0
0,0,1,1,14,10333,0.314012,0,0.382188,60,0
0,0,0,0,7,2200,0.532031,0,0.524931,36,0
0,0,0,0,2,?,151,0,0.202232,45,0
0,0,0,0,4,?,13,0,0.016729,68,0
0,0,1,0,3,3640,0.383686,0,0,35,0
3,0,1,0,6,5200,0.363007,0,0,37,0
1,0,0,0,11,5000,0.016597,0,0.01357,68,0
0,0,0,0,1,1200,0,0,1,23,1
0,0,4,0,11,5975,0.477577,0,0.273695,67,0
1,0,0,0,3,1696,0.436064,2,0.400926,60,1
0,0,0,0,8,7166,0.160737,0,0.652722,45,0
4,0,0,0,8,3463,0.022517,0,0.079458,51,0
0,0,0,0,4,5803,0.000172,0,0.0006,70,0
0,0,2,0,6,3639,0.392582,0,0.023755,52,0
3,0,0,0,5,9000,0.062771,0,0,40,0
0,0,2,0,7,?,3151,0,0.571225,69,0
0,0,1,0,14,10500,0.231597,0,0.005154,65,0
0,0,1,0,9,8500,0.279026,2,0.306518,46,0
0,0,0,0,3,1727,0.086227,0,0.236813,32,0
0,0,0,0,17,?,1681,0,0.248899,72,0
0,0,1,0,14,10950,0.216966,0,0.000094,34,0
0,0,1,0,10,4240,0.519689,0,0.29209,75,0
3,0,1,0,8,6000,0.505249,0,0.124345,44,0
0,98,0,98,0,986,0,98,1,63,1
1,0,1,0,8,5100,0.238777,0,0.128974,62,0
0,0,2,0,15,14500,0.173092,0,0.133605,55,0
0,1,0,1,10,?,925,3,0.733511,26,1
0,0,1,0,10,3000,0.537154,0,0.249783,31,0
0,0,1,0,6,8100,0.26182,0,0.621554,61,0
0,0,0,0,7,1400,0.094932,0,0.02808,48,0
0,0,0,0,2,2500,0,0,0,28,0
0,0,0,0,2,?,703,0,0.050398,62,0
0,0,1,0,14,?,1646,0,0.069065,56,0
0,0,0,0,4,?,18,0,0.012621,60,0
3,0,2,0,23,8056,0.28497,0,0.032452,59,0
0,0,0,0,13,4255,0.273026,0,0.130554,62,0
0,0,1,0,8,?,2347,0,0.169139,51,0
3,0,1,0,20,5302,0.71733,0,0.448424,33,1
2,0,1,0,9,6000,0.387769,0,0.320018,38,0
0,0,2,0,9,3200,0.406435,0,0,61,0
0,0,0,0,3,?,0,0,0,83,0
1,0,0,0,10,10350,0.225196,0,0.175949,63,0
0,0,1,1,7,4252,0.386316,0,0.156977,52,1
0,0,1,0,8,6518,0.271361,0,0.61393,58,0
0,0,0,0,3,1825,0.136911,0,0.162762,25,0
0,0,0,1,1,3600,0.243266,1,1,39,1
2,0,1,0,11,5630,0.524418,0,0.616534,48,0
0,0,0,0,11,5200,0.078831,0,0.0194,67,0
1,1,5,1,14,24200,0.48874,0,0.615539,40,1
0,0,1,0,8,7206,0.339809,0,0.04714,56,0
1,0,2,0,16,4550,0.838497,0,0.348923,73,0
0,0,1,0,9,4200,0.255653,0,0.41229,72,0
4,0,0,0,5,2741,0.200584,0,0.341511,43,0
1,0,0,0,5,10083,0.042741,0,0.330567,64,0
0,0,1,0,6,6450,0.194543,0,0.01443,59,0
1,0,0,0,15,11139,0.204578,0,0.875162,54,0
0,0,0,0,4,519,0.113462,0,0.061608,80,0
0,0,0,0,1,1600,0.001249,0,1,48,1
0,0,2,0,14,5367,0.68424,0,0.103522,68,0
0,0,2,0,13,3560,0.50014,0,0.032815,59,0
1,0,2,0,15,6031,0.363727,0,0.393811,30,0
2,0,1,0,12,7600,0.510064,2,0.017605,42,0
0,0,0,1,4,?,1538,2,0.967851,62,1
3,0,3,0,13,9600,0.768149,0,0.738373,47,1
0,0,0,0,1,2000,0,0,0,77,0
0,0,0,0,23,9932,0.038659,0,0.063757,55,0
0,0,0,0,12,6250,0.016637,0,0.060728,39,0
0,3,0,0,5,?,287,0,1.746507,31,1
2,0,1,0,3,3100,0.724927,0,0.043696,46,0
?,0,0,0,2,?,0,0,0,82,0
0,0,0,0,7,4000,0.065234,0,1,28,1
2,0,0,1,7,3938,0.321655,0,0.316872,55,1
0,0,0,0,10,2571,0.667185,1,0.820771,61,1
1,0,0,0,5,3600,0.185504,0,0.215037,36,0
0,0,0,0,4,1900,0.294582,0,0.014246,46,1
0,0,1,1,7,5804,0.459259,1,1.043615,70,1
3,1,0,0,18,4299,0.33907,1,0.573238,42,1
0,0,1,0,7,16666,0.279114,0,0.059547,54,0
1,0,0,0,6,1971,0.396045,0,0.410418,39,0
0,0,2,0,6,8000,0.339458,0,0.107767,42,0
3,0,2,0,6,10200,0.293991,0,0.328037,52,0
0,0,1,0,9,?,3007,0,0.060403,54,0
0,0,3,0,13,?,5794,0,0.078117,64,0
0,0,1,0,8,3000,0.408197,0,0.148035,34,0
0,0,0,0,3,?,5,0,0,72,0
0,0,0,0,14,2500,0.593762,0,0.765375,33,1
0,1,2,0,12,4800,0.543637,3,0.085415,43,1
1,0,0,0,9,6458,0.262889,0,0.997917,37,1
0,0,2,0,16,0,2830,0,0.041326,46,0
1,0,0,3,2,4046,0.015567,0,0.800664,48,1
2,0,1,0,5,6300,0.286145,0,0.573328,49,0
0,0,0,0,5,?,7,0,0,85,0
0,0,0,0,10,8600,0.004302,0,0.002439,63,0
2,0,2,0,7,15000,0.162323,0,0.087323,49,0
1,0,2,0,14,6825,0.477732,1,1.000684,51,1
0,0,1,0,12,5264,0.347958,0,0.003722,38,0
0,0,0,0,12,?,1753,0,0.71458,50,0
2,0,1,0,10,10198,0.309638,0,0.186508,61,0
0,0,1,0,3,5608,0.044928,0,0.05136,56,0
0,0,1,0,8,10000,0.265573,0,0.0207,51,0
1,0,2,0,22,10112,0.52299,0,0.074074,57,0
0,0,0,0,5,?,46,0,0,49,0
0,0,2,0,13,4745,0.805942,0,0.65027,59,0
0,0,1,0,17,?,2460,1,0.898463,41,1
4,0,3,0,9,11900,0.47559,0,0.565429,46,0
0,0,2,0,11,4822,0.554219,1,0.112222,75,0
0,0,2,0,12,8500,0.432302,1,0.433504,35,0
1,0,2,0,8,4583,0.353185,0,0.112041,50,0
0,0,0,0,14,2000,0.689655,0,0.797622,42,1
?,0,1,0,12,?,807,0,0.03723,54,0
5,1,1,0,6,3557,0.30579,1,0.08446,31,1
0,0,2,0,8,?,2681,0,0,48,0
1,0,2,0,6,7028,0.531228,0,0.107297,34,0
3,0,1,0,12,11916,0.171688,0,0.0683,57,0
1,1,0,1,7,12000,0.145155,4,0.944044,37,1
1,0,1,0,11,7043,0.528393,0,0.186215,38,0
0,0,0,0,1,1871,0.069444,0,0,82,0
2,0,2,0,8,16500,0.277135,0,0.002444,57,0
0,0,1,0,9,4500,0.288603,0,0.017318,69,0
?,0,0,0,7,?,176,0,0.032497,75,0
0,0,2,0,4,1056,1.996216,0,0.057882,29,0
0,0,1,0,10,3953,0.086748,0,0.00728,76,0
0,0,2,0,7,11310,0.21068,0,0.222418,83,0
0,0,1,0,16,2917,0.556546,0,0.469026,63,0
