@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,0,0,7,6800,0.101162,0,0.255019,27,?
0,1,0,0,1,2871,0,0,1,51,?
0,0,1,0,8,10166,0.306482,0,0,53,?
1,0,1,0,12,?,1044,0,0.191939,50,?
0,0,3,0,17,19580,0.295286,0,0.122496,61,?
0,0,0,0,21,4036,0.260094,0,0.596112,63,?
0,0,0,0,6,2880,0.184658,0,0.307249,33,?
2,0,0,2,2,?,5,0,0.023352,53,?
0,0,0,0,9,2533,0.622336,0,0.613244,33,?
4,0,2,0,8,8000,0.488939,1,0.343799,35,?
4,0,3,0,8,6666,0.486876,0,0.111737,34,?
0,0,1,0,6,2800,0.903963,0,1,63,?
1,0,0,0,6,4780,0.227567,0,0.054368,46,?
1,0,0,0,7,3430,0.097931,0,0.704591,36,?
0,0,0,0,4,2700,0.156609,0,0.029305,27,?
0,0,1,0,7,8939,0.418009,0,0.114265,73,?
1,0,1,0,13,?,2708,0,0.529602,52,?
0,0,1,0,24,4700,0.370772,3,0.136876,58,?
0,0,1,0,6,4700,0.463731,0,0,59,?
0,0,1,0,7,?,968,0,0.101594,56,?
0,0,1,0,9,5133,0.476237,0,0.739108,40,?
1,0,4,0,13,12800,0.534802,0,0.364848,41,?
1,0,2,0,11,5400,0.658397,0,0.383652,46,?
0,0,2,0,7,4867,0.579293,0,0.789543,63,?
1,0,2,0,10,3400,0.897677,2,0,51,?
?,0,0,0,2,?,10,0,0.288093,24,?
?,0,0,0,5,?,35,0,0.046958,79,?
0,0,0,0,8,5160,0.164697,0,0.050179,59,?
0,0,0,0,6,3409,0.108211,0,0.105772,68,?
2,0,0,0,11,7200,0.124705,0,0.108272,41,?
1,0,1,0,4,8296,0.303965,0,0.102932,45,?
0,0,1,0,12,4500,0.537214,0,0.291052,63,?
0,0,2,0,7,?,3131,0,0,59,?
0,0,0,0,2,2500,0.002399,0,0.423154,39,?
4,0,1,0,6,7400,0.406026,1,0.954256,49,?
2,0,3,0,16,13606,0.455648,1,0.627476,58,?
0,0,0,1,2,2200,0.236711,1,1,27,?
0,0,0,0,5,4583,0.083551,0,0.21021,33,?
2,0,2,0,13,11917,0.288975,1,0.314368,51,?
3,0,1,0,3,5553,0.515844,0,0.114343,39,?
0,0,1,0,9,?,2616,0,0.150496,51,?
1,3,0,1,13,3980,0.241648,1,1.009948,39,?
?,0,0,0,3,?,77,0,0.126535,77,?
0,0,0,0,4,?,107,0,0.045607,81,?
3,0,2,0,7,10834,0.344808,0,0.472552,42,?
0,2,1,3,6,?,1235,2,1.1807,61,?
0,0,2,0,6,5158,0.465788,0,0,51,?
0,0,1,0,8,4175,0.284243,0,0.001273,59,?
0,1,1,0,7,5750,0.110937,2,1.324168,36,?
0,1,0,0,13,3000,0.180606,0,0.045981,45,?
0,2,0,1,8,2399,0.284583,3,0.880289,27,?
0,0,2,0,8,8700,0.337777,1,0.267331,38,?
0,0,3,0,15,13002,0.213412,0,0.02811,75,?
1,0,2,0,10,7282,0.736647,0,0.969961,42,?
0,0,0,0,8,7500,0.031063,0,0.274989,48,?
0,1,0,0,6,3000,0.14062,2,0.653707,30,?
0,0,0,1,9,3333,0,0,0,56,?
0,0,0,0,2,3000,0.014329,0,0.082402,49,?
0,0,2,0,10,4583,0.53534,0,0.434081,39,?
0,0,0,0,8,8000,0.125359,0,0.133719,47,?
?,0,1,0,7,?,1179,0,0.019702,67,?
2,0,1,0,6,4000,0.384654,0,0.929207,40,?
0,0,1,0,6,682,1.693997,0,0.661218,78,?
1,0,1,0,8,6620,0.460051,0,0.920227,41,?
0,0,1,0,19,3400,0.877095,0,0.528319,52,?
1,0,0,0,3,3000,0.010663,0,0.03428,39,?
1,0,2,0,12,3870,0.806252,0,0.163305,65,?
1,0,1,0,8,11612,0.415999,0,0.288186,61,?
1,0,0,0,11,5300,0.060555,0,0.015277,73,?
1,0,0,0,11,5000,0.013397,0,0.019092,79,?
2,0,1,0,7,5200,0.327245,1,0.103745,33,?
0,0,0,0,13,6300,0.156959,0,0.145952,51,?
0,0,2,1,22,25712,0.167231,1,0.035312,53,?
4,0,2,0,28,2889,1.073356,2,0.555955,52,?
0,0,1,0,8,3600,0.622327,0,1,25,?
2,0,1,0,7,5648,0.347141,0,0.276597,39,?
1,0,1,0,10,?,3666,0,0.847516,60,?
2,0,1,0,5,6611,0.481851,1,0.336689,38,?
2,0,1,0,11,7876,0.273962,0,0.02843,63,?
0,0,0,0,4,2800,0.164584,0,0.010687,56,?
1,1,1,0,9,8500,0.310199,0,0.408,47,?
0,0,1,2,3,4605,0.577508,0,1,51,?
0,0,2,1,11,5100,0.411292,0,0.081324,56,?
0,0,0,0,5,?,0,0,0,83,?
2,0,1,0,14,6250,0.421853,1,0.056692,44,?
?,0,0,0,11,?,131,0,0.282885,40,?
0,0,0,0,4,2400,0.139942,0,0.006896,68,?
0,0,0,0,3,0,4,0,0.110889,22,?
2,0,2,1,8,5400,0.782818,2,0.984001,43,?
0,0,2,0,10,2088,0.766395,0,0.282685,61,?
0,0,2,0,5,?,1367,0,0.494659,47,?
0,0,0,0,8,4500,0.001777,0,0.005763,74,?
1,0,2,0,14,11000,0.409145,0,0.449154,39,?
1,0,1,0,9,4948,0.35098,0,0.020507,62,?
2,0,0,0,13,2881,0.47467,0,0.945604,48,?
0,0,1,0,2,2533,0.184688,1,0.464535,56,?
?,0,0,0,5,?,36,1,1,52,?
1,0,1,0,9,19750,0.251937,0,0.157169,64,?
0,0,0,0,6,10500,0.000095,0,0.001418,79,?
1,4,0,1,6,?,1798,4,0.785474,34,?
0,0,2,0,10,14500,0.239914,0,0.312611,54,?
1,0,5,0,11,25000,0.279149,0,0.0082,45,?
0,0,1,0,8,15025,0.209504,0,0.979103,37,?
1,0,2,0,6,?,1466,0,0.014139,75,?
0,0,1,0,9,3418,0.204738,0,0.230237,73,?
1,1,2,0,13,2200,0.974103,0,0.266915,47,?
0,1,1,0,18,?,1433,0,0.26774,45,?
0,0,1,0,6,?,3738,0,0,46,?
0,0,0,0,4,?,36,0,0.028705,63,?
0,0,0,1,1,1600,0,0,0,57,?
0,0,0,0,2,3692,0,0,0,58,?
1,0,0,0,6,3537,0.000283,0,0.001023,72,?
0,0,0,0,4,1,63,0,0.031387,29,?
0,0,1,0,12,6600,0.07211,1,0.087947,70,?
0,0,1,0,6,3295,0.372876,0,0,33,?
2,0,1,0,8,2700,0.691225,0,0.028565,42,?
0,0,1,0,5,?,1097,0,0.20914,70,?
0,0,1,0,5,?,1891,0,0,47,?
0,0,1,0,11,4500,0.204177,0,0.233302,71,?
0,0,0,0,21,1600,0.792005,0,0.373717,45,?
0,0,0,0,1,?,6,0,1,38,?
0,0,0,0,8,?,51,1,0.02699,81,?
0,0,0,0,14,2000,0.162419,0,0.034491,68,?
0,0,1,0,9,1000,2.308691,0,0.825044,28,?
0,0,0,2,7,4162,0.423733,2,0.833739,35,?
2,0,2,0,13,?,2532,1,0.027397,55,?
5,0,0,0,5,?,280,0,0.935557,43,?
0,0,2,0,7,?,2120,0,0.022869,60,?
0,0,1,0,7,?,1237,0,0,50,?
0,0,1,0,11,2000,1.325837,0,0,58,?
1,0,0,0,4,4387,0.126026,1,1,52,?
0,0,0,0,11,8500,0.037054,0,0.021847,33,?
1,0,1,0,8,32000,0.062654,0,0.096586,52,?
2,2,0,1,4,2740,0.316673,2,1.023256,43,?
1,0,0,0,6,3200,0.122149,0,0.052943,48,?
1,0,1,0,17,6450,0.164471,1,0.01111,31,?
1,0,1,0,5,6200,0.514917,0,0.000662,49,?
0,0,1,0,7,10000,0.40256,0,29110,58,?
0,0,0,0,2,1240,0.467365,1,1,61,?
1,0,0,0,7,2083,0.013916,0,0.0441,49,?
0,0,0,0,7,6916,0.226254,0,0.339535,31,?
3,0,1,0,7,8966,0.213561,0,0.023236,50,?
3,0,1,0,9,11643,0.226039,0,0.090286,38,?
0,0,0,0,4,900,0.164262,0,0,27,?
0,2,0,0,1,5500,0,1,1,41,?
0,0,54,0,58,8000,5.967504,0,0.003032,53,?
0,0,2,0,5,3600,0.424049,0,0,40,?
0,1,2,0,5,2500,1.215514,0,0.027897,28,?
0,0,2,0,8,?,3107,0,0.367489,59,?
2,1,2,1,15,10200,0.441133,0,0.045869,51,?
0,1,1,2,5,1817,0.582508,1,1,60,?
0,0,0,0,10,3150,0.045065,0,0.059365,73,?
?,0,0,0,0,?,0,0,1,35,?
0,0,0,0,8,2906,0.123495,0,0.183563,56,?
0,0,1,0,6,13500,0.181542,0,0.301442,51,?
0,0,1,1,10,4237,0.385323,3,0.858328,66,?
4,0,1,0,7,3925,0.571829,1,0.521605,36,?
0,0,1,0,10,2800,0.425562,0,0.451695,58,?
2,0,2,0,7,11770,0.295047,0,0.03577,60,?
2,0,3,1,14,9733,0.613006,1,0.993654,45,?
0,0,0,0,2,3164,0.250869,0,1,45,?
0,0,2,0,15,10810,0.656276,0,0.730883,63,?
0,0,1,0,9,6448,0.231509,0,0.11702,64,?
3,0,3,0,12,1500,2.147901,1,0.779469,41,?
1,0,2,0,7,9730,0.371082,0,0.535171,40,?
0,0,1,0,15,6600,0.585517,1,0.616186,42,?
0,0,0,0,1,10500,0.000762,0,0.026897,78,?
0,0,1,1,3,2869,0.65122,3,0.987203,67,?
0,0,0,0,10,5417,0.151532,0,0.580033,71,?
0,0,1,0,10,18100,0.16546,0,0.418595,61,?
0,0,0,0,2,3265,0.002756,0,0.022126,51,?
0,0,1,0,8,2000,0.818591,1,0.475013,38,?
1,0,2,0,11,40000,0.064898,0,0.132387,53,?
0,0,2,0,4,0,2367,0,5893,35,?
2,0,2,0,4,1,1231.5,0,0,45,?
1,0,2,0,11,5333,0.3039,0,0.143377,48,?
0,0,2,0,14,9649,0.403316,0,0.341886,52,?
2,0,0,0,14,3309,0.79003,0,0.965195,49,?
2,0,1,0,12,4083,0.75857,0,0.006719,50,?
1,0,1,0,13,8733,0.238379,0,0.303775,38,?
3,0,7,0,15,6333,0.962741,0,0.624083,39,?
0,1,0,0,3,3100,0.036762,0,0.622459,41,?
0,0,1,0,8,2000,0.628686,0,0.014422,61,?
2,0,0,0,2,3700,0.072683,1,1.051322,29,?
0,0,0,0,4,?,15,0,0.025849,56,?
1,0,1,1,6,4000,0.849538,0,1,58,?
0,0,3,1,9,3300,1.029385,0,0.025766,69,?
0,0,2,0,6,12750,0.186887,0,0.043615,64,?
0,2,2,0,9,2543,0.749607,0,0.479144,28,?
0,0,0,0,6,3800,0.232044,0,0.500039,51,?
1,0,1,0,9,15000,0.225318,0,0.844403,34,?
0,0,1,0,4,8000,0.341582,0,0.327067,46,?
0,0,2,0,12,11500,0.149813,1,0,68,?
0,0,1,0,6,?,1666,0,3.324786,45,?
0,0,2,0,15,?,1883,0,0.04898,41,?
3,0,2,0,13,6700,0.379943,1,0.057172,38,?
1,0,1,0,22,7000,0.820883,2,0.952819,71,?
0,0,1,1,1,3448,0.562772,0,1,44,?
0,0,1,0,4,1653,0.669891,0,0.157596,59,?
0,0,0,0,3,2600,0.282199,0,4666,26,?
0,0,3,0,12,?,5971,0,0.77593,31,?
0,0,0,0,5,3307,0.201632,0,0.160678,29,?
0,0,1,0,5,?,2132,0,0.042218,41,?
0,0,0,0,6,4916,0.018711,0,0.024843,62,?
0,0,1,0,13,?,3013,0,0.413799,44,?
4,4,1,5,5,10000,0.380862,3,0.9964,47,?
0,0,1,0,8,10863,0.222386,0,0.287847,35,?
2,0,4,0,10,5600,0.357258,0,0.14681,46,?
0,0,0,0,9,4583,0.161867,1,0.067427,32,?
0,3,2,1,4,2700,0.543132,2,0.979673,43,?
0,0,1,0,4,?,1116,0,0.11464,37,?
1,0,2,0,8,9433,0.279203,0,0.041643,52,?
0,0,2,0,17,6000,0.562073,1,0.188085,37,?
0,0,1,0,15,6666,0.678116,0,0.04117,59,?
0,0,1,0,4,3950,0.465958,2,1.017798,44,?
0,0,2,0,9,?,3243,0,0.218399,59,?
2,0,1,1,4,6500,0.464698,0,0.753144,35,?
0,0,0,0,4,5624,0.008889,0,0.035914,74,?
?,98,0,98,0,?,0,98,1,24,?
1,0,1,0,5,7075,0.723855,0,0.037899,42,?
0,0,2,0,9,6333,0.362646,0,0.389707,51,?
0,0,2,0,5,?,2487,0,0.212996,59,?
3,0,0,0,3,2244,0.208909,1,0.900042,47,?
1,0,1,0,21,22599,0.232389,0,0.51369,66,?
0,0,1,0,10,?,6,0,0.002736,67,?
2,0,1,0,15,?,4190,0,0.07585,68,?
1,0,0,0,10,5346,0.067702,1,0.192314,43,?
0,0,1,0,10,5251,0.11786,0,0,68,?
3,0,0,0,9,7690,0.107918,2,0.498598,43,?
0,0,1,0,7,5852,0.413463,0,0.145439,73,?
0,0,1,0,4,6915,0.513302,0,0.850272,64,?
0,0,5,0,10,?,8371,0,0.763357,75,?
0,0,1,0,6,3192,0.154087,0,0.283067,38,?
1,0,1,0,8,7083,0.492236,0,0.086724,60,?
0,0,0,0,11,?,19,0,0.011906,74,?
0,0,2,0,4,?,6838,0,0.424159,56,?
1,0,1,0,6,4700,0.564773,0,0.792938,37,?
1,0,2,0,8,16000,0.225798,1,0.088875,68,?
2,0,0,0,5,3425,0.110625,0,1.774767,33,?
1,0,2,0,12,6333,0.43827,0,0.015358,77,?
3,0,1,0,8,5804,0.318691,0,0.467498,50,?
0,0,0,0,6,2856,0.00245,0,0.004542,48,?
0,0,1,0,8,?,2677,0,0.443556,40,?
0,0,1,0,8,7400,0.498716,0,0.893713,53,?
2,0,2,0,7,25000,0.203552,0,0.309796,42,?
1,0,0,0,4,80416,0.00679,0,0.392786,38,?
0,0,2,0,16,6599,0.350758,1,0.403232,54,?
0,0,1,0,6,4527,0.26568,1,0.079293,49,?
0,0,1,0,5,?,945,0,0.043525,61,?
1,0,2,0,21,10833,0.340964,0,0.042436,70,?
4,0,2,0,10,4800,0.531973,0,0.232628,45,?
?,0,1,0,5,?,791,1,0.117681,57,?
0,0,1,0,9,3400,0.694502,0,0.632347,59,?
0,0,0,0,8,3000,0.39087,0,0.955441,69,?
3,0,0,0,9,6196,0.17218,0,0.203981,36,?
0,0,3,0,15,9516,0.549018,0,0.048665,54,?
1,0,4,0,6,20500,0.41359,0,0.280772,28,?
0,0,0,0,2,418,0.02864,0,0.858283,24,?
0,0,1,0,9,4333,0.222889,0,0.142872,74,?
1,0,1,0,12,9000,0.348628,0,0.227709,65,?
0,0,0,0,10,5000,0.110978,0,0.09758,28,?
0,0,1,0,3,25000,0.058558,0,0.486976,52,?
?,0,0,0,3,?,1,0,0.001907,78,?
0,0,0,0,4,4000,0.068983,0,0.009586,33,?
0,0,2,0,4,?,4152,0,0.182633,62,?
0,0,0,0,5,3029,0.406601,0,0.912045,28,?
3,0,0,0,7,2578,0.0981,0,0.031025,59,?
2,0,2,0,11,7630,0.290132,0,0,43,?
1,0,1,0,7,9048,0.127086,0,0.190968,57,?
3,0,1,0,6,4200,0.340633,0,0.208684,28,?
3,0,1,0,3,4917,0.171614,0,1.009995,51,?
0,0,2,0,10,6650,0.278454,0,0.088839,55,?
0,0,0,0,5,1502,0.019295,0,0.025025,89,?
0,0,4,0,18,11150,0.641467,0,1.139884,63,?
1,0,1,0,4,1792,0.649191,0,0.622569,41,?
0,0,2,0,9,8000,0.303837,0,0.115527,50,?
0,0,1,0,4,?,380,0,0.256215,56,?
2,0,3,0,17,5725,0.738386,0,0.353819,52,?
3,0,1,0,8,5200,0.484522,0,0.197788,41,?
1,0,3,0,17,18837,0.316594,0,0.609199,58,?
1,0,1,0,7,?,1343,0,0.085449,56,?
1,0,1,0,12,5478,0.693557,0,0.209431,67,?
0,0,0,0,4,?,32,0,0.081571,28,?
0,0,1,0,4,2656,0.451637,1,0.747873,68,?
0,0,1,0,17,?,2362,1,0.72009,68,?
0,0,1,0,9,7750,0.142562,0,0,57,?
1,0,2,0,6,10833,0.213587,0,0.015984,53,?
2,0,3,0,13,6916,0.968917,0,0.081082,41,?
2,0,0,0,9,5200,0.190156,0,0.369771,48,?
0,0,0,0,4,1200,0.417152,0,0.90381,31,?
0,0,5,0,11,6200,0.390905,0,0.050207,70,?
0,0,2,0,7,3700,0.620103,0,0,66,?
0,0,1,0,7,4007,0.231287,0,0.178953,50,?
2,0,1,0,6,6250,0.304751,0,0.220569,37,?
2,0,2,0,17,8000,0.416323,0,0.042382,47,?
0,0,1,0,1,4053,0.201776,1,1,71,?
0,0,1,0,17,6066,0.449481,0,0.02848,53,?
2,0,0,0,5,4018,0.169694,0,0.344686,44,?
2,2,0,0,8,1600,0.329169,1,1.323274,41,?
0,0,1,0,9,10000,0.19678,0,0.003383,43,?
0,0,0,0,3,?,1,0,0.001531,80,?
4,0,1,0,9,6869,0.381368,0,0,32,?
3,0,1,0,4,3310,0.748112,0,0.994177,41,?
0,0,2,0,16,4833,0.744518,0,0.650901,71,?
2,0,0,0,13,11500,0.173028,0,0.153245,67,?
0,0,1,0,10,6083,0.54783,0,0,42,?
0,0,1,0,7,3200,0.653858,0,0.38233,51,?
4,0,1,0,5,10085,0.288023,0,0.076406,39,?
1,0,0,0,8,3250,0.548754,1,0.897458,32,?
1,0,2,0,23,11426,0.223943,0,0.005691,58,?
1,0,1,0,8,?,1717,0,0.236548,36,?
0,1,1,1,11,7083,0.419678,1,0.851423,49,?
0,0,0,0,14,6248,0.012162,0,0.02607,84,?
0,0,1,0,16,2320,1.179664,0,0.615664,61,?
0,0,2,0,9,2400,0.577676,0,0.458101,36,?
1,0,1,0,11,3700,0.373413,0,0.420764,31,?
0,0,3,0,14,?,5286,1,0.012689,65,?
1,0,1,0,16,3160,0.776337,0,0.03852,58,?
1,0,0,0,7,4000,0.173207,0,0.08756,29,?
0,0,3,0,7,18275,0.220946,0,0.890247,47,?
0,0,0,1,0,3501,0,0,1,57,?
0,0,1,0,4,?,1442,0,0.113894,58,?
0,0,1,0,11,6151,0.019506,0,0.013315,76,?
0,0,1,0,16,0,1882,0,0.47325,61,?
0,0,1,1,6,5666,0.381507,1,0.761561,65,?
4,0,2,0,13,11800,0.236929,0,0.05289,53,?
0,0,0,0,7,5833,0.006685,0,0.026015,80,?
0,0,2,0,11,0,3339,0,0,40,?
0,0,0,0,4,8001,0.002,0,0.021519,81,?
3,0,2,0,12,4630,0.446124,0,0.032408,54,?
0,0,0,0,5,2992,0.008353,0,0.016923,43,?
1,0,0,0,11,2746,0.43866,1,0.299949,33,?
0,0,1,0,10,6750,0.264998,0,0.109951,56,?
0,0,2,0,6,10750,0.22463,0,0.235288,56,?
3,0,3,0,14,10000,1.021498,0,0.840754,48,?
0,0,0,0,11,0,88,0,0.029308,63,?
0,0,0,0,7,2463,0.191558,0,0.026142,56,?
0,0,1,0,6,4975,0.686495,2,0.167416,54,?
3,0,0,0,2,4466,0.079919,0,0.30027,50,?
0,0,2,0,8,4000,0.610847,0,0,59,?
0,0,2,0,12,11375,0.372539,0,0.270029,65,?
0,0,0,0,2,?,608,0,1,50,?
2,0,2,0,10,5896,0.321859,0,0.207722,45,?
0,0,1,0,4,?,589,0,0,55,?
0,0,2,0,19,?,3089,1,0.02238,72,?
1,0,2,0,9,3306,0.533112,1,0.593893,47,?
0,0,0,0,4,?,504,0,0.008571,70,?
3,0,3,0,18,15000,0.239651,0,0.050539,50,?
2,0,2,0,5,9977,0.301163,0,0.111861,51,?
0,0,0,0,3,1120,0.471008,0,0.92641,31,?
4,0,1,0,7,?,2721,0,0.064097,41,?
0,0,2,0,11,6836,0.477695,4,0.101133,68,?
2,0,0,0,2,2500,0.0004,0,0.009832,33,?
2,0,1,0,4,1600,0.594628,0,0.993007,31,?
0,0,2,0,10,?,2775,1,0.0062,78,?
3,0,1,3,7,5200,0.372428,2,0.505166,35,?
1,0,1,0,9,5259,0.456464,0,0.935132,50,?
0,0,0,0,0,?,0,0,1,36,?
0,0,0,0,2,?,53,2,1,38,?
1,0,1,0,6,2400,0.406081,0,0.766387,55,?
1,0,3,0,13,6500,0.482234,0,0.054303,44,?
0,1,6,1,17,3300,1.636171,3,0.020147,59,?
0,0,1,0,7,?,1659,0,0.055879,40,?
1,0,0,0,3,15000,0.000333,0,0.006034,52,?
0,1,0,0,12,5250,0.059608,1,0.82911,48,?
0,0,2,0,7,3500,0.311911,0,0.040072,60,?
0,0,2,0,13,7000,0.29153,0,0.245565,55,?
2,0,3,0,13,3869,0.859948,0,0.071059,40,?
3,0,1,0,6,9439,0.188877,1,0.082329,54,?
0,0,0,0,12,5416,0.043567,0,0,59,?
2,0,2,0,5,4300,0.44757,0,0.04336,53,?
0,0,3,0,21,5951,0.484543,1,0.023211,60,?
0,0,0,0,13,3500,0.018566,0,0.020216,75,?
2,0,1,0,6,7218,0.326361,0,0.788445,44,?
0,0,4,0,24,16600,4.521173,0,0.034898,59,?
0,0,0,0,5,5000,0.10118,0,0.450237,33,?
0,0,1,0,9,3653,0.545156,0,0.009514,70,?
0,0,0,0,17,5800,0.00362,0,0.012981,70,?
3,0,2,0,9,?,3566,0,0.015393,43,?
0,0,0,0,5,4250,0.049871,0,0.832413,38,?
0,0,1,0,3,?,1320,0,0.115202,42,?
0,0,2,0,9,6000,0.228295,0,0,43,?
0,0,0,0,5,764,0.679739,0,0,26,?
0,0,0,0,11,2150,0.00186,0,0.001813,73,?
1,0,0,0,6,3500,0.391317,0,0.94962,50,?
0,0,0,0,5,2935,0.288488,0,0.346653,35,?
2,0,2,0,7,2853,0.488437,0,0.3668,39,?
0,0,0,0,4,929,0.025806,0,0.39743,21,?
0,0,2,0,8,4455,0.51526,0,0.063582,64,?
1,0,2,0,10,8816,0.276284,0,0.017111,65,?
0,0,0,0,2,2464,0.01785,0,0.996669,30,?
0,0,1,0,4,?,1926,0,0.077436,73,?
0,0,0,0,4,1800,0.038312,0,0.828633,24,?
0,0,1,0,25,2501,0.238609,1,0.065709,71,?
2,1,2,1,12,5550,0.278148,1,0.154964,42,?
0,0,2,0,10,12096,0.335124,0,0.34231,60,?
0,0,2,0,5,5833,0.301166,0,0,33,?
1,0,0,0,8,3482,0.307206,1,0.290115,57,?
0,0,1,0,6,?,3357,0,0.042417,42,?
3,0,3,0,25,10391,0.371728,0,0.042751,39,?
0,0,0,0,8,5000,0.111378,0,0.927396,28,?
1,0,2,0,13,?,1567,0,0.059493,62,?
0,0,0,0,15,2881,0.002429,2,0.002783,87,?
0,0,1,3,12,2900,0.932092,3,0.976737,32,?
0,0,0,0,4,3091,0.017141,0,0.136184,66,?
0,0,0,5,10,5200,0.093059,0,0.90346,39,?
0,0,1,0,5,6250,0.340266,0,0,36,?
2,0,2,0,11,9701,0.759946,0,0.373359,36,?
0,0,1,0,10,6000,0.255291,0,0.191245,56,?
1,0,0,1,4,2200,0.07224,0,1,41,?
1,0,2,0,15,14833,0.296077,0,0.455513,67,?
0,0,0,0,6,2900,0.122027,0,0.001635,80,?
1,0,2,0,13,6650,0.362051,0,0.419303,40,?
0,0,0,0,11,9500,0.183244,0,0.636413,31,?
1,1,0,0,4,4200,0.165913,1,1,33,?
2,0,1,1,7,4868,0.405833,1,0.245186,40,?
2,1,0,0,5,3400,0.181123,0,0.968125,39,?
1,6,0,2,7,3000,0.19027,0,0.814881,41,?
0,0,2,0,12,6223,0.166613,0,0.04377,66,?
0,0,1,0,6,?,2910,0,0.393344,31,?
0,1,3,4,12,4200,1.41014,3,0.877403,67,?
0,0,3,0,18,8333,0.581833,1,0.263108,61,?
1,0,1,0,11,23000,0.113691,1,0.215307,68,?
3,1,0,0,1,3890,0.03341,0,0.886029,40,?
2,0,1,3,6,5000,0.504299,1,0.931134,47,?
0,0,1,0,5,5541,0.290689,0,0.155086,42,?
0,0,1,0,8,7100,0.250669,0,0.096859,47,?
2,0,2,0,8,4000,0.867783,0,0.080808,31,?
1,0,0,0,5,?,232,0,0.001701,76,?
0,0,2,0,6,?,1878,0,0.024655,34,?
2,0,1,0,22,?,3583,0,0.050314,54,?
0,1,1,0,3,?,2078,3,0.883862,47,?
0,0,0,0,2,4000,0.144964,0,1,27,?
0,1,0,0,4,4000,0.649088,0,0.752062,36,?
1,0,0,2,3,4376,0.496687,2,0.914512,44,?
0,0,0,0,5,?,674,0,0.055212,73,?
0,0,1,0,9,7000,0.249393,0,0.073886,76,?
0,0,0,0,9,5000,0.124375,0,0,43,?
0,0,0,0,3,?,3,0,1,75,?
1,0,1,0,7,5987,0.367067,0,0.57524,48,?
0,0,1,0,3,?,1460,1,1,61,?
0,0,1,0,4,7478,0.089317,0,0.000879,65,?
0,98,0,98,0,1900,0,98,1,53,?
1,0,1,0,3,4241,0.251297,0,0.609678,30,?
1,0,1,0,10,6415,0.116895,0,0.035453,65,?
1,0,1,0,14,5759,0.423438,0,0.35957,41,?
1,1,1,0,3,4757,0.246742,0,0.041984,54,?
1,0,2,0,25,?,9636,0,0.570613,47,?
2,0,2,0,4,3000,1.229923,1,0.31991,56,?
0,0,1,0,9,1,1276.5,0,0.427476,45,?
?,0,0,0,5,?,0,0,0,83,?
0,0,1,0,4,11666,0.208451,0,0,35,?
2,0,0,0,2,13040,0.002224,0,0.024449,30,?
2,1,0,0,8,4833,0.284857,3,1.240345,52,?
0,0,2,0,11,6500,0.568836,0,0.670307,42,?
0,0,1,0,16,13000,0.268595,1,0.070547,66,?
0,0,1,0,9,2310,0.562527,0,0.25348,42,?
0,0,2,0,9,6000,0.525246,0,0.170445,34,?
3,1,0,0,7,25000,0.264789,0,0.943343,52,?
0,0,1,0,9,?,1403,0,0,67,?
1,1,0,0,2,5200,0.09825,0,1,43,?
3,0,0,0,6,6000,0.162973,0,0.360773,37,?
0,0,0,0,3,6552,0.047459,0,1,26,?
1,0,0,0,2,1162,0.036973,0,1,28,?
1,0,0,0,2,3292,0.021257,0,0.236176,35,?
2,0,2,0,9,1666,1.823035,0,0.532522,58,?
1,0,5,0,22,24000,0.473814,0,0.307404,60,?
0,0,0,0,5,6000,0.013498,0,0.050163,80,?
3,0,2,0,7,10672,0.19554,0,0.045337,45,?
?,0,1,0,5,?,393,0,0.013819,68,?
2,0,1,0,11,7810,0.091025,0,0.17178,50,?
0,0,1,1,3,?,1024,0,1,51,?
0,0,0,0,7,3144,0.194277,0,0.156278,34,?
0,0,1,0,12,2692,1.19495,0,0.852542,34,?
2,0,0,0,2,9000,0.054772,0,0.25315,48,?
2,0,0,0,5,81000,0.005642,2,0.804867,31,?
0,0,2,0,11,4458,0.555506,0,0.469869,62,?
2,0,1,0,6,10000,0.173583,0,0.032112,41,?
1,0,1,0,4,4456,0.18757,0,0.021849,64,?
3,0,1,0,14,3555,0.798931,0,0.179677,41,?
1,2,1,1,10,4916,0.258288,1,0.99229,46,?
0,0,0,0,7,6000,0.001333,0,0.002619,80,?
0,0,1,0,8,?,994,0,0.052872,48,?
0,0,1,0,12,?,3981,0,0.036337,54,?
1,0,2,0,5,10474,0.195322,0,0.048871,63,?
1,0,0,0,5,8494,0.088523,0,0.064407,82,?
0,0,1,0,11,6850,0.279521,0,0.007759,61,?
2,0,1,0,6,1,1375.5,1,0.120473,35,?
1,0,2,0,27,12083,0.814796,0,0.206671,52,?
0,0,1,0,8,5249,0.410286,0,0.070111,56,?
0,0,1,0,14,6000,0.314114,3,0.401916,56,?
