@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
0,0,1,0,16,4739,0.47616,0,0.264905,48,?
0,0,2,0,9,5500,0.448282,1,0.364959,45,?
0,0,1,0,19,3400,0.877095,0,0.528319,52,?
0,0,1,0,17,?,3222,0,0.247691,45,?
0,0,0,0,2,2806,0.135376,0,0.906791,30,?
1,0,0,0,3,3000,0.010663,0,0.03428,39,?
0,0,0,0,2,?,13,0,0.013987,70,?
0,0,1,0,10,7218,0.229672,0,0.001015,59,?
0,0,0,0,2,1700,0.004115,0,0.005265,72,?
1,0,2,0,12,3870,0.806252,0,0.163305,65,?
1,0,1,0,8,11612,0.415999,0,0.288186,61,?
0,0,0,0,4,3200,0.019057,0,0.0792,63,?
0,0,0,0,7,?,32,0,0.021202,59,?
2,0,0,0,4,6667,0.029094,0,0.130426,47,?
0,0,0,0,9,5566,0.336088,0,0.577964,56,?
1,0,2,0,9,7325,0.320775,0,0.097661,44,?
1,0,1,0,10,10478,0.182365,0,0.007323,69,?
1,0,0,0,11,5300,0.060555,0,0.015277,73,?
0,0,0,0,10,4000,0.276431,0,0.311639,32,?
2,0,1,0,10,9500,0.204189,0,0.347757,53,?
1,0,1,0,6,10393,0.140947,0,0.159731,65,?
0,1,1,0,10,8333,0.305376,0,1.060781,48,?
1,0,0,0,11,5000,0.013397,0,0.019092,79,?
2,0,1,0,7,5200,0.327245,1,0.103745,33,?
0,0,0,0,13,6300,0.156959,0,0.145952,51,?
0,0,2,1,22,25712,0.167231,1,0.035312,53,?
0,0,0,0,8,11500,0.053039,0,0.055865,71,?
4,0,2,0,28,2889,1.073356,2,0.555955,52,?
1,0,0,0,9,5833,0.172609,1,0.312036,58,?
3,0,2,0,20,12417,0.228861,4,0.309853,43,?
0,0,0,0,10,1800,0.333148,0,0.120985,36,?
0,0,0,0,9,2373,0.013901,0,0.021956,85,?
0,0,1,0,8,3600,0.622327,0,1,25,?
2,0,1,0,7,5648,0.347141,0,0.276597,39,?
1,0,1,0,10,?,3666,0,0.847516,60,?
2,0,1,0,5,6611,0.481851,1,0.336689,38,?
3,0,1,0,9,8100,0.189112,0,0.259787,48,?
0,1,2,0,14,3076,1.146246,3,0.870459,32,?
2,0,1,0,11,7876,0.273962,0,0.02843,63,?
2,0,0,0,16,4600,0.158226,1,0.170114,39,?
1,0,0,0,4,7800,0.001923,0,0.015287,48,?
0,0,1,0,5,2135,1.120787,0,0.14655,34,?
0,0,1,0,8,7166,0.060137,0,0.070726,58,?
0,0,2,0,4,3930,1.027474,0,0.034548,73,?
3,0,1,1,10,7780,0.428351,0,0.556166,67,?
0,0,0,0,3,2000,0.011994,0,0.038658,67,?
0,0,2,0,13,5000,0.317137,0,0.350106,61,?
2,0,0,4,2,2238,0.259491,1,0.342832,47,?
0,0,0,0,7,2250,0.334074,1,0.412042,25,?
0,0,0,0,4,2800,0.164584,0,0.010687,56,?
1,1,1,0,9,8500,0.310199,0,0.408,47,?
2,0,1,0,6,5922,0.272497,0,0.030385,47,?
0,0,1,0,4,5000,0.164367,1,0.320668,69,?
0,0,1,2,3,4605,0.577508,0,1,51,?
0,0,2,1,11,5100,0.411292,0,0.081324,56,?
3,0,2,0,10,14000,0.278623,0,0.000292,41,?
0,0,1,0,13,3250,0.290065,0,0.087717,64,?
1,0,2,0,12,6579,0.742249,0,0.664853,61,?
0,0,0,0,5,?,0,0,0,83,?
2,1,0,1,1,?,33,0,1.677741,37,?
0,0,0,0,14,?,391,0,0.013003,69,?
2,0,1,0,9,?,3532,0,0.457415,36,?
2,0,2,0,15,9642,0.312662,0,0.048455,44,?
1,0,3,0,12,14600,0.148141,0,0.009518,62,?
0,0,0,0,7,1100,1.051771,0,0.804096,25,?
1,0,3,0,6,8666,0.595016,0,0.183882,37,?
3,0,2,0,11,8000,0.532433,0,0.433305,39,?
3,2,2,0,10,?,2536,0,0.373719,50,?
0,0,1,1,7,?,1953,0,0.144437,49,?
1,0,1,0,7,?,1090,0,0.043307,68,?
1,0,4,0,6,?,5979,0,0.110289,66,?
2,0,2,0,17,?,2208,0,0.75355,47,?
0,0,0,0,3,6320,0.004904,0,0.10379,73,?
1,0,1,0,9,7000,0.295244,0,0.291493,57,?
2,0,1,0,14,6250,0.421853,1,0.056692,44,?
?,0,0,0,11,?,131,0,0.282885,40,?
1,0,2,0,21,6377,0.668705,0,0.943863,51,?
0,0,0,0,4,2400,0.139942,0,0.006896,68,?
0,0,1,0,8,?,1379,0,0.038292,77,?
0,0,0,0,4,14092,0.009224,0,0.058079,73,?
0,0,2,0,16,7500,0.439675,0,0.010293,71,?
3,0,1,0,13,8810,0.52582,0,0.047196,53,?
0,0,0,0,7,1100,0.17802,0,0.652695,21,?
0,0,3,0,16,9700,0.637975,0,0,61,?
1,0,0,0,5,2405,0.103076,0,0.711388,28,?
0,0,0,0,3,0,4,0,0.110889,22,?
1,0,2,0,11,9500,0.378381,1,0.807498,58,?
1,0,2,1,10,3367,0.457542,3,0.832172,52,?
0,0,0,0,3,4000,0.116971,0,0.986711,26,?
0,0,0,0,13,3550,0.018023,1,0.029459,59,?
2,0,2,1,8,5400,0.782818,2,0.984001,43,?
0,0,1,0,14,9583,0.223289,0,0.353195,60,?
0,0,2,0,10,2088,0.766395,0,0.282685,61,?
0,0,0,0,3,4003,0.012737,0,0.066651,50,?
0,0,2,0,6,?,3175,0,0.249567,53,?
2,0,1,0,15,7335,0.3994,0,0.56797,44,?
3,0,2,0,11,6667,0.573785,0,0.456351,45,?
0,0,1,0,5,2925,0.37218,0,1,56,?
0,0,2,0,5,?,1367,0,0.494659,47,?
1,0,0,0,4,0,293,0,0.019193,43,?
0,0,0,0,8,4500,0.001777,0,0.005763,74,?
0,0,2,0,10,5000,0.342132,2,0.369407,72,?
2,0,2,0,12,11580,0.402124,2,0.722445,58,?
2,0,0,0,7,2035,0.076621,1,0.416348,54,?
1,0,1,0,5,8500,0.32208,0,1,70,?
1,0,2,0,14,11000,0.409145,0,0.449154,39,?
1,0,1,0,9,4948,0.35098,0,0.020507,62,?
2,0,0,0,13,2881,0.47467,0,0.945604,48,?
0,0,0,0,1,?,17,0,0.047536,78,?
0,0,0,1,20,10500,0.003143,0,0.016727,50,?
0,1,1,1,15,8000,6.586552,3,1,58,?
0,0,1,0,4,5250,0.162064,0,0,53,?
0,0,1,0,2,2533,0.184688,1,0.464535,56,?
0,0,1,0,10,5054,0.55094,0,0.698683,49,?
0,0,1,0,14,4950,0.725914,2,0.968522,62,?
0,0,2,0,21,7417,0.514559,0,0.029832,63,?
0,0,0,0,4,1600,0.063086,0,0.590818,31,?
0,0,1,0,4,?,1397,0,0.055846,31,?
0,0,1,0,4,11492,0.234317,1,0.000328,58,?
0,0,1,0,10,4733,0.381073,1,0.277165,56,?
0,0,1,0,7,?,1286,0,0.022687,66,?
0,0,0,5,2,4500,0.035548,1,1,63,?
1,0,1,0,13,13000,0.564803,1,0.10401,56,?
?,0,1,0,7,?,140,0,0.080939,59,?
2,0,2,0,12,9000,0.432841,0,0.134109,41,?
?,0,0,0,5,?,36,1,1,52,?
0,0,1,0,5,2300,1.53455,0,0.301258,63,?
?,0,0,0,0,?,162,0,1,21,?
1,0,1,0,9,19750,0.251937,0,0.157169,64,?
1,0,1,0,14,7600,0.24431,0,0,48,?
0,0,0,0,6,10500,0.000095,0,0.001418,79,?
0,0,3,0,7,?,3152,0,0.089766,74,?
0,0,0,1,0,?,18,0,1,50,?
1,1,0,0,0,1800,0.007773,0,1,30,?
0,0,3,0,17,7500,0.778296,0,0.227813,76,?
?,0,0,0,5,?,13,0,0.009111,85,?
0,0,1,0,10,10205,0.151773,0,0.003474,68,?
1,4,0,1,6,?,1798,4,0.785474,34,?
0,0,2,0,14,3949,1.084051,0,0.061934,74,?
1,0,2,0,12,8768,0.398449,1,0.037292,67,?
0,0,0,0,6,4000,0.104224,0,0.00809,60,?
0,0,0,0,4,2083,0.1881,0,0.310245,30,?
1,0,2,0,9,3023,0.32672,0,0.328349,46,?
0,0,0,1,0,?,0,0,1,25,?
?,0,1,0,19,?,701,0,0.000218,51,?
0,0,2,0,10,14500,0.239914,0,0.312611,54,?
2,0,0,0,3,4000,0.131467,1,1,36,?
1,0,5,0,11,25000,0.279149,0,0.0082,45,?
?,0,0,0,1,?,42,1,1,60,?
0,0,2,0,26,?,4107,1,0.141951,73,?
?,0,0,0,2,?,520,0,0,25,?
1,0,0,1,4,3520,0.238569,0,0.682318,41,?
1,0,1,0,5,4420,0.204705,0,0.003599,52,?
1,0,0,0,8,3100,0.044502,4,1.052193,40,?
0,0,2,0,10,4700,0.790683,0,0.444395,33,?
1,0,2,2,12,18066,0.524658,3,0.598749,56,?
0,0,1,0,7,5741,0.212818,0,0.036225,36,?
1,0,3,0,14,?,5012,0,0.147443,45,?
0,0,0,0,9,5800,0.13446,0,0.520151,25,?
1,0,1,0,6,?,894,0,0.074035,78,?
0,0,1,0,8,15025,0.209504,0,0.979103,37,?
0,0,0,2,2,2429,0.146091,3,1,61,?
1,0,2,0,30,9500,0.530891,0,0.403088,50,?
1,0,2,0,6,?,1466,0,0.014139,75,?
0,0,2,0,13,1490,1.802146,2,0.169393,67,?
1,0,0,0,12,5000,0.259748,0,0.437853,74,?
0,0,0,0,2,3200,0.004061,0,0.012754,56,?
2,0,1,0,4,8700,0.14619,0,0,63,?
0,0,0,0,1,3700,0.135099,1,1,62,?
0,0,1,0,9,3418,0.204738,0,0.230237,73,?
3,0,1,0,8,3330,1.021915,1,0.90188,45,?
1,1,2,0,13,2200,0.974103,0,0.266915,47,?
3,0,1,0,6,200,6.462687,1,0.068192,39,?
0,0,0,0,8,2500,0.297081,0,0.472029,57,?
0,0,2,0,9,6263,0.357918,0,0.04326,72,?
0,0,5,0,19,?,10930,0,0.035586,63,?
0,0,2,0,8,6500,0.318566,0,0.079105,69,?
0,1,1,0,18,?,1433,0,0.26774,45,?
1,0,1,0,13,5000,0.044591,0,0.024626,81,?
2,0,1,0,10,2900,1.042054,1,0.901418,47,?
0,0,2,0,12,5815,0.82273,0,0.871757,56,?
0,0,0,0,7,4000,0.007748,0,0.01777,85,?
3,0,3,0,11,12083,0.721946,0,0.729426,46,?
0,0,1,0,4,3800,0.213891,0,0.153511,77,?
0,0,1,0,6,?,3738,0,0,46,?
3,0,0,0,11,11800,0.046098,0,0.013746,52,?
2,0,1,0,8,4516,0.512066,2,0.737003,48,?
0,0,0,0,5,3333,0.005399,0,0.014444,89,?
0,0,0,0,1,?,303,0,1,61,?
0,1,0,0,3,3501,0.004854,1,0.169095,50,?
0,0,0,2,2,?,128,1,1,48,?
0,0,1,1,6,2590,0.426476,2,1,71,?
0,0,1,0,5,8400,0.251042,0,0.087739,47,?
0,0,0,0,4,?,36,0,0.028705,63,?
0,0,0,1,1,1600,0,0,0,57,?
0,1,1,0,10,10000,0.275872,0,0.882461,43,?
1,0,1,0,8,3700,0.518779,0,0.576582,30,?
0,0,0,0,2,3692,0,0,0,58,?
3,0,2,0,14,13958,0.338061,0,0.895759,39,?
1,0,0,0,6,3537,0.000283,0,0.001023,72,?
0,0,0,0,4,1,63,0,0.031387,29,?
3,0,2,0,7,6721,0.361648,0,0.038605,43,?
0,0,2,0,13,6000,1.155974,3,0.993688,41,?
0,0,2,0,15,2517,1.909452,0,0.891174,68,?
0,0,1,0,12,6600,0.07211,1,0.087947,70,?
1,1,0,1,1,2600,0.070742,1,1,51,?
0,0,0,0,5,3200,0.142143,0,0.793454,45,?
0,0,2,0,3,7916,0.246432,0,0.081998,39,?
0,0,1,0,6,3295,0.372876,0,0,33,?
1,0,2,0,5,1,1770,0,0.304092,54,?
1,0,1,0,14,7650,0.406091,0,0.470916,65,?
2,0,1,0,3,?,2417,0,0.148871,44,?
?,0,1,0,7,?,1807,0,0,54,?
0,0,0,0,6,2240,0.216421,0,0.701315,26,?
0,0,0,0,7,5700,0.222066,0,0.73249,34,?
0,0,3,0,12,7983,0.537199,0,0.052313,63,?
1,0,1,0,17,?,2209,0,0.02253,63,?
0,0,0,0,6,2129,0.19061,0,0.552177,35,?
0,1,1,0,15,?,2198,2,0.039289,41,?
1,0,3,0,13,5200,0.8806,1,0.045123,59,?
2,0,1,0,9,7083,0.27301,0,0.195875,35,?
0,0,1,0,18,6100,0.13801,0,0.025609,60,?
2,0,1,0,8,2700,0.691225,0,0.028565,42,?
2,0,1,0,9,3563,0.637767,0,0.950351,45,?
0,0,1,0,5,?,1097,0,0.20914,70,?
0,0,4,0,17,9501,0.795096,1,0.376589,66,?
0,0,0,0,3,220,0.158371,0,0,25,?
0,0,1,0,5,?,1891,0,0,47,?
0,0,1,0,11,4500,0.204177,0,0.233302,71,?
0,0,1,0,13,?,2458,0,0.015693,63,?
0,0,1,0,10,6673,0.283039,0,0.000549,60,?
0,0,0,0,21,1600,0.792005,0,0.373717,45,?
3,0,1,0,4,6368,0.192652,0,0.344165,42,?
2,0,0,0,4,3200,0.237738,1,1,32,?
0,0,0,0,3,929,0,0,0.020979,23,?
0,0,2,0,19,6783,0.350531,0,0.095589,53,?
0,0,0,0,1,?,6,0,1,38,?
0,0,1,0,5,5833,0.551766,0,0,39,?
0,0,2,0,10,9500,0.237238,0,0.113894,41,?
0,0,0,0,8,?,51,1,0.02699,81,?
0,0,0,1,2,1900,0.27617,0,1,26,?
0,0,0,0,14,2000,0.162419,0,0.034491,68,?
0,0,1,0,3,?,2183,0,0.211501,82,?
0,0,0,0,11,2800,0.24527,0,0.33775,62,?
0,0,1,0,9,1000,2.308691,0,0.825044,28,?
1,0,1,0,8,5500,0.222323,0,0.044307,53,?
0,0,0,2,7,4162,0.423733,2,0.833739,35,?
1,0,1,0,9,11550,0.250281,0,0,48,?
0,2,1,1,4,?,1433,2,0.300904,41,?
2,0,2,0,13,?,2532,1,0.027397,55,?
0,0,0,0,5,3957,0.275644,0,0.542641,47,?
5,0,0,0,5,?,280,0,0.935557,43,?
0,0,3,0,8,?,5072,0,0,46,?
1,0,0,0,4,2910,0.199931,0,0.819045,53,?
0,0,2,0,7,?,2120,0,0.022869,60,?
0,0,0,0,2,5786,0.014688,0,0.12635,57,?
0,0,1,0,7,?,1237,0,0,50,?
3,0,1,0,18,1,1843.5,0,0.122295,47,?
0,0,0,0,6,2700,0.249537,0,0.12291,51,?
3,0,2,0,8,7000,0.584774,0,0.786562,38,?
3,0,2,0,13,6800,0.607411,0,0.379768,37,?
0,0,2,0,7,800,2.11985,1,0.987602,30,?
1,1,0,0,5,2916,0.273226,1,0.801485,33,?
1,0,0,0,3,5416,0.144545,0,0.125592,64,?
1,0,3,0,11,15500,0.232501,0,0.025664,60,?
0,0,1,0,6,?,1303,0,0.07284,43,?
0,0,1,0,25,8800,0.299057,1,0.011767,58,?
0,0,2,0,5,?,2211,0,0.686095,52,?
0,0,1,0,11,2000,1.325837,0,0,58,?
0,0,2,0,4,10500,0.341301,0,0,46,?
0,0,1,0,14,3400,0.195531,0,0.01403,75,?
1,0,1,0,15,7833,0.553357,5,0.407282,41,?
0,1,1,0,20,?,3861,1,0.132685,58,?
1,0,0,0,4,4387,0.126026,1,1,52,?
0,0,0,0,11,8500,0.037054,0,0.021847,33,?
0,0,1,0,8,7500,0.243301,0,0.00487,54,?
1,0,1,0,8,32000,0.062654,0,0.096586,52,?
0,0,2,0,11,9650,0.274065,0,0.070328,51,?
2,0,1,0,7,6708,0.174691,0,0.025632,46,?
0,0,1,0,14,6500,0.441932,0,0.23602,62,?
0,0,0,0,12,2500,0.361056,0,0.18152,58,?
0,0,2,0,14,4200,0.879791,1,0.962179,33,?
2,2,0,1,4,2740,0.316673,2,1.023256,43,?
0,0,0,0,11,?,1077,0,0.199229,35,?
0,0,0,0,10,2500,0.418633,0,0.489228,68,?
1,0,2,0,6,7083,0.485601,0,0.019999,41,?
1,0,0,0,6,3200,0.122149,0,0.052943,48,?
2,0,2,0,12,7000,0.282388,0,0.052117,49,?
0,0,1,0,8,?,1839,0,0.308135,60,?
1,0,1,0,17,6450,0.164471,1,0.01111,31,?
1,0,1,0,5,6200,0.514917,0,0.000662,49,?
1,0,3,0,16,6500,1.686971,0,0.501869,47,?
4,0,0,0,3,3726,0.174403,1,0.922269,42,?
0,0,0,0,11,2000,0.784108,0,1.039947,26,?
0,0,1,0,9,?,2542,0,0.175936,56,?
2,0,3,0,5,3255,0.620086,0,0.588682,48,?
0,0,1,0,7,10000,0.40256,0,29110,58,?
3,0,0,0,7,8416,0.180825,0,0.513385,46,?
0,0,1,0,5,?,202,0,0.03892,73,?
0,0,1,0,12,8425,0.214218,0,0.205708,48,?
0,0,0,0,2,1703,0.184272,0,0,62,?
0,0,0,0,3,700,0.077033,0,0.147852,22,?
0,0,0,0,3,3800,0.001579,0,0.006253,80,?
0,0,1,0,7,19000,0.129309,0,0.01631,57,?
1,0,1,0,10,7000,0.590059,0,0.091255,45,?
0,0,0,0,2,1240,0.467365,1,1,61,?
0,0,0,0,1,1800,0.238756,0,1,29,?
4,0,0,0,5,3683,0.112649,0,0,50,?
0,0,2,0,9,2492,1.423586,0,0.24692,63,?
0,2,2,4,13,4100,0.96318,0,0.705051,39,?
0,0,0,0,1,?,5,0,0.00825,76,?
3,0,1,0,5,4035,0.417245,0,0,39,?
0,0,0,0,1,?,1,0,0.008332,77,?
4,0,4,1,12,9557,0.472379,0,0.550596,50,?
3,0,1,0,14,8331,0.235838,0,0.138099,67,?
0,0,1,0,5,78000,0.013551,0,1,60,?
1,0,4,0,14,5583,1.175501,0,0.016831,63,?
4,0,1,0,8,9000,0.304188,0,0.839231,43,?
1,0,1,0,10,2300,0.398522,0,0.195047,33,?
3,0,0,0,2,2600,0.019223,0,1,44,?
1,0,0,0,7,2083,0.013916,0,0.0441,49,?
1,0,0,0,9,4083,0.387365,0,0.193256,61,?
1,0,0,0,9,8000,0.086114,0,0.839754,34,?
0,0,1,0,10,20416,0.205662,3,0.078817,61,?
0,0,0,0,7,6916,0.226254,0,0.339535,31,?
3,0,1,0,7,8966,0.213561,0,0.023236,50,?
3,0,1,0,9,11643,0.226039,0,0.090286,38,?
3,0,0,0,6,6778,0.098687,0,0.039068,45,?
1,0,1,0,6,6000,0.421763,0,0.176882,52,?
0,0,1,0,9,?,2162,0,0.090463,49,?
1,0,0,0,7,4000,0.204199,0,0.228419,67,?
1,0,1,0,6,5100,0.284454,0,0.062775,50,?
0,0,0,0,4,900,0.164262,0,0,27,?
0,0,1,0,9,?,2179,0,0.020217,54,?
2,0,2,0,4,?,1689,0,0,44,?
0,0,0,0,15,9300,0.257929,3,0.982025,56,?
0,0,0,0,9,2510,0.018718,0,0.028434,78,?
0,0,1,0,6,6250,0.068149,0,0.016463,50,?
1,0,1,0,9,7166,0.246547,0,0.109792,38,?
1,0,2,0,11,15000,0.365776,1,0.048923,47,?
0,2,0,0,1,5500,0,1,1,41,?
0,0,54,0,58,8000,5.967504,0,0.003032,53,?
0,0,2,0,15,11050,0.479685,0,0.423842,69,?
0,0,2,0,5,3600,0.424049,0,0,40,?
0,1,2,0,5,2500,1.215514,0,0.027897,28,?
0,0,1,0,7,?,1729,0,0,48,?
0,0,2,0,7,3750,0.378033,0,0.193681,58,?
2,0,1,0,4,2400,0.613911,1,0,54,?
0,0,0,0,13,10500,0.002952,0,0.018955,76,?
2,0,1,0,6,5000,0.415917,0,0.192359,28,?
0,0,2,0,8,?,3107,0,0.367489,59,?
4,0,0,0,0,3300,0.003635,0,1,34,?
0,0,1,0,8,6000,0.291785,0,1,31,?
0,0,0,0,1,?,0,0,0,69,?
2,1,2,1,15,10200,0.441133,0,0.045869,51,?
0,0,4,0,8,7505,0.633626,0,0.014476,42,?
0,0,0,0,6,?,725,0,0.040663,68,?
0,0,0,0,3,?,552,0,1,52,?
0,1,1,2,5,1817,0.582508,1,1,60,?
3,0,2,0,15,9800,0.372411,3,0.198037,50,?
1,0,1,0,5,4167,0.254559,0,0.063304,33,?
0,0,0,0,10,3150,0.045065,0,0.059365,73,?
?,0,0,0,0,?,0,0,1,35,?
0,0,0,0,17,2000,0.311344,0,0.55018,38,?
0,0,0,0,8,2906,0.123495,0,0.183563,56,?
0,0,1,0,6,13500,0.181542,0,0.301442,51,?
0,0,1,1,10,4237,0.385323,3,0.858328,66,?
4,0,0,1,14,8300,0.201181,1,0.872346,58,?
1,0,0,0,8,5000,0.295941,0,0.591293,81,?
0,0,1,0,5,3310,0.526125,0,0,61,?
4,0,1,0,7,3925,0.571829,1,0.521605,36,?
1,0,1,2,2,4333,0.346331,0,1,52,?
0,0,0,0,5,?,549,0,0.440879,26,?
1,0,2,0,12,3239,0.380864,0,0.110536,53,?
2,0,2,0,6,8300,0.280569,1,0.051872,48,?
0,0,2,0,14,5200,0.572582,0,0.337226,59,?
1,0,0,0,10,8000,0.060742,0,0.00429,57,?
3,0,0,0,4,1476,0.511171,0,0,50,?
2,0,3,0,10,43333,0.19712,1,0.033988,45,?
3,0,1,0,4,4600,0.064769,0,0,53,?
0,0,1,0,10,2800,0.425562,0,0.451695,58,?
0,0,0,0,9,1600,0.05559,1,0.051877,53,?
2,0,2,0,7,11770,0.295047,0,0.03577,60,?
0,0,0,0,18,4229,0.282742,2,0.304914,65,?
?,0,1,0,9,?,2548,0,0.360242,36,?
0,0,0,0,8,?,17,0,0.017582,74,?
2,0,3,1,14,9733,0.613006,1,0.993654,45,?
1,0,2,0,11,4356,1.404866,0,0.876556,61,?
0,0,0,0,6,?,163,0,0.07722,56,?
0,0,1,0,12,?,1900,0,0.046999,64,?
0,0,3,0,5,17500,0.228787,0,0.062475,52,?
0,0,2,0,23,?,4130,0,0.019556,52,?
0,0,0,0,2,3164,0.250869,0,1,45,?
0,0,1,0,7,3250,0.315595,0,0.021911,40,?
3,0,1,0,14,16455,0.337141,0,0.890849,55,?
3,0,3,0,12,4600,1.371224,0,0.396765,52,?
0,0,2,0,15,10810,0.656276,0,0.730883,63,?
0,0,1,0,9,6448,0.231509,0,0.11702,64,?
2,0,0,4,8,9500,0.319966,2,1.213798,34,?
1,0,2,0,17,14245,0.302401,2,0.059084,67,?
0,0,0,0,9,2164,0.154734,0,0,31,?
0,0,2,0,10,2201,1.358311,0,0.496749,60,?
0,0,2,0,12,2000,2.274363,0,0.592975,35,?
3,0,3,0,12,1500,2.147901,1,0.779469,41,?
0,0,2,0,19,5545,0.585467,0,0.037189,62,?
1,0,2,0,7,9730,0.371082,0,0.535171,40,?
0,0,0,1,12,5000,0.082983,1,0,86,?
0,0,0,0,2,1700,0.13639,0,1.022652,28,?
0,0,1,0,7,4792,0.230545,0,0.003786,65,?
0,0,0,0,30,3500,0.242788,1,0.191765,71,?
3,0,2,0,15,13000,0.649258,0,0.269927,60,?
0,0,0,0,3,3750,0.141296,0,0.609342,36,?
0,0,0,0,16,5958,0.157577,0,0.075649,62,?
1,0,1,0,8,12000,0.205316,0,0.009644,43,?
0,0,1,0,14,8333,0.400648,0,0.035577,61,?
0,0,3,0,8,8210,0.36646,0,0.692044,47,?
0,2,0,3,5,2800,0.261692,0,0.952032,43,?
0,0,1,0,15,6600,0.585517,1,0.616186,42,?
3,0,1,0,12,120000,0.026441,0,0.170457,54,?
2,0,1,0,14,4600,0.584438,0,0.211756,51,?
2,0,0,0,2,3500,0.145958,1,0.375125,48,?
0,0,1,0,7,?,557,0,0.026212,61,?
3,0,2,0,9,4000,0.688578,0,0.381665,45,?
0,0,0,0,1,10500,0.000762,0,0.026897,78,?
4,0,1,0,8,1760,0.773424,1,0.384244,49,?
3,0,0,0,4,6333,0.133565,0,0.589633,38,?
1,0,1,0,8,4082,0.269655,0,0.078248,52,?
0,0,2,0,10,4208,0.326206,0,0.072045,67,?
?,0,0,0,5,?,102,0,0.125341,83,?
0,0,1,0,12,3750,0.347641,0,0.07157,33,?
0,0,4,0,25,?,7160,5,0.557452,56,?
0,0,1,1,3,2869,0.65122,3,0.987203,67,?
0,98,0,98,0,?,0,98,1,58,?
0,0,0,0,10,5417,0.151532,0,0.580033,71,?
2,0,4,0,13,30000,0.384021,0,0.418855,42,?
0,0,1,0,9,3500,0.402742,1,0.119979,48,?
0,0,1,0,3,?,550,1,0.045198,46,?
0,0,0,0,5,3330,0.031222,0,0.113006,58,?
0,0,0,0,5,?,481,0,1,46,?
0,0,1,0,10,18100,0.16546,0,0.418595,61,?
0,0,0,0,2,3265,0.002756,0,0.022126,51,?
0,1,0,0,1,?,28,0,0.780183,56,?
1,0,0,0,6,2451,0.367863,0,0.898168,34,?
2,1,3,0,13,1640,1.424132,0,0.72341,49,?
0,0,2,0,4,2183,0.519231,0,0.044238,41,?
0,0,2,0,9,8916,0.269485,0,0.000843,64,?
0,0,2,0,9,?,3942,0,0,68,?
0,0,1,0,8,2000,0.818591,1,0.475013,38,?
1,0,0,1,7,12500,0.074714,6,0.94225,37,?
1,0,1,0,12,7000,0.171261,0,0.00659,80,?
0,0,0,0,7,2500,0.384246,0,0.05882,71,?
1,0,2,0,11,40000,0.064898,0,0.132387,53,?
0,0,2,0,4,0,2367,0,5893,35,?
2,0,7,0,13,4406,0.66712,0,0.424663,53,?
0,0,0,0,11,9642,0.32158,0,0.722634,48,?
2,0,2,0,4,1,1231.5,0,0,45,?
?,0,1,0,8,?,1467,0,0.037237,53,?
1,0,0,0,1,2400,0.124948,1,1,27,?
1,0,1,0,6,8040,0.518219,0,0.047667,58,?
1,0,2,0,11,5333,0.3039,0,0.143377,48,?
0,0,1,0,9,?,1238,0,0.012168,84,?
0,0,2,0,14,9649,0.403316,0,0.341886,52,?
0,0,1,0,6,?,1273,0,2355,56,?
2,0,0,0,3,8698,0.107484,0,1,46,?
?,0,0,0,4,?,47,0,0.006315,67,?
2,0,0,0,14,3309,0.79003,0,0.965195,49,?
2,0,1,0,12,4083,0.75857,0,0.006719,50,?
2,3,1,0,9,6816,0.377145,2,0,53,?
1,0,1,0,4,6254,0.127098,0,0.015809,56,?
1,0,1,0,13,8733,0.238379,0,0.303775,38,?
1,1,2,1,7,6233,1.222169,0,0.97872,46,?
1,0,1,0,8,2500,0.781687,0,0.309038,33,?
3,0,7,0,15,6333,0.962741,0,0.624083,39,?
0,1,0,0,3,3100,0.036762,0,0.622459,41,?
2,0,0,0,7,?,1,0,1,53,?
1,0,2,0,4,5792,0.457967,0,0,40,?
0,0,1,0,5,7125,0.288802,0,0.127475,48,?
0,0,1,0,8,2000,0.628686,0,0.014422,61,?
2,0,0,0,2,3700,0.072683,1,1.051322,29,?
0,0,0,0,11,5300,0.04867,0,0.034552,31,?
0,0,0,0,4,?,15,0,0.025849,56,?
0,0,2,0,3,?,1217,0,0.243378,42,?
0,0,2,0,7,1,1819.5,0,0.352617,46,?
0,0,1,0,7,2097,0.804576,0,0.776631,76,?
0,0,2,0,12,7666,0.674188,0,0.045854,49,?
?,0,0,0,14,?,439,1,0.002707,55,?
1,0,1,1,6,4000,0.849538,0,1,58,?
0,0,0,0,6,2200,0.283053,0,0.787799,78,?
0,0,1,0,4,3400,0.166716,0,0.025614,61,?
0,0,1,0,9,7500,0.308492,0,0.007676,81,?
3,0,2,0,24,7475,0.510701,0,0.587859,44,?
0,0,3,1,9,3300,1.029385,0,0.025766,69,?
0,0,2,0,6,12750,0.186887,0,0.043615,64,?
